,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
17,2018-09-20,PIT,122.2,526,9.3,3.6,2.6,1.0,24.1%,9.3%,14.8%,.226,1.26,.283,75.1%,3.96,4.14
18,2018-09-20,PHI,150.2,654,8.8,3.2,2.7,1.1,22.5%,8.3%,14.2%,.256,1.37,.311,67.6%,3.98,4.09
19,2018-09-20,SFG,124.1,536,9.5,4.1,2.3,1.0,24.4%,10.4%,14.0%,.239,1.37,.301,71.7%,3.94,4.04
20,2018-09-20,CHW,137.1,596,10.0,4.1,2.5,1.1,25.7%,10.4%,15.3%,.243,1.39,.311,73.6%,3.98,3.95
21,2018-09-20,ARI,123.0,551,9.1,4.0,2.3,1.0,22.7%,10.0%,12.7%,.266,1.50,.331,70.2%,4.12,3.90
22,2018-09-20,TBR,227.1,903,8.3,2.6,3.2,0.8,23.3%,7.3%,16.0%,.222,1.10,.274,78.3%,3.43,3.86
23,2018-09-20,HOU,136.1,563,10.2,2.7,3.8,0.9,27.5%,7.3%,20.3%,.219,1.12,.286,80.9%,3.34,3.68
24,2018-09-20,COL,136.2,554,9.4,2.9,3.3,1.2,25.8%,7.9%,17.9%,.216,1.12,.265,70.0%,3.86,3.67
25,2018-09-20,NYY,150.1,655,10.5,3.7,2.9,1.0,26.9%,9.3%,17.6%,.241,1.35,.318,74.0%,3.54,3.56
26,2018-09-20,MIL,155.1,649,10.4,3.6,2.9,0.9,27.6%,9.6%,18.0%,.213,1.20,.279,73.6%,3.49,3.47
27,2018-09-20,CLE,118.1,510,11.2,3.0,3.8,1.4,28.8%,7.6%,21.2%,.247,1.29,.323,84.8%,3.87,3.32
28,2018-09-20,LAD,131.1,536,10.3,2.1,4.8,1.0,28.0%,5.8%,22.2%,.232,1.11,.302,77.6%,3.28,3.22
29,2018-09-20,SDP,156.2,645,11.8,3.3,3.5,1.1,31.8%,9.0%,22.8%,.218,1.19,.299,76.1%,3.33,3.18
0,2018-09-21,BAL,145.0,653,8.1,5.0,1.6,1.7,19.9%,12.4%,7.5%,.261,1.57,.293,69.1%,5.72,4.96
1,2018-09-21,MIA,141.2,641,7.6,3.2,2.3,1.5,18.6%,8.0%,10.6%,.286,1.52,.325,62.9%,5.04,4.88
2,2018-09-21,WSN,143.2,632,8.1,3.6,2.3,1.8,20.6%,9.0%,11.6%,.252,1.39,.279,77.9%,5.40,4.81
3,2018-09-21,STL,141.2,636,7.9,5.4,1.5,1.1,19.5%,13.4%,6.1%,.254,1.58,.300,74.9%,4.86,4.79
4,2018-09-21,KCR,143.2,632,7.6,4.2,1.8,1.2,19.3%,10.6%,8.7%,.262,1.49,.305,75.2%,4.66,4.61
5,2018-09-21,DET,160.0,685,8.0,3.4,2.3,1.2,20.7%,8.9%,11.8%,.236,1.29,.273,70.6%,4.49,4.58
6,2018-09-21,ATL,149.0,678,8.3,5.0,1.7,0.6,20.3%,12.2%,8.1%,.263,1.60,.329,70.0%,3.97,4.53
7,2018-09-21,CHC,136.2,577,8.1,3.7,2.2,0.7,21.3%,9.7%,11.6%,.217,1.22,.265,76.0%,3.83,4.52
8,2018-09-21,CIN,151.0,652,8.2,3.8,2.1,1.4,21.0%,9.8%,11.2%,.249,1.38,.289,72.5%,4.78,4.50
9,2018-09-21,LAA,169.1,719,7.8,3.6,2.1,0.9,20.3%,9.5%,10.8%,.232,1.28,.275,67.6%,4.16,4.45
10,2018-09-21,MIN,176.1,761,8.0,3.7,2.1,1.5,20.5%,9.6%,10.9%,.239,1.33,.268,70.8%,5.00,4.44
11,2018-09-21,TOR,156.0,681,8.5,3.4,2.5,1.1,21.7%,8.7%,13.1%,.254,1.37,.306,71.6%,4.19,4.42
12,2018-09-21,BOS,167.0,719,9.5,3.9,2.4,1.3,24.5%,10.2%,14.3%,.244,1.36,.301,79.3%,4.60,4.40
13,2018-09-21,SEA,158.1,651,7.7,2.8,2.8,1.0,20.7%,7.5%,13.2%,.223,1.14,.260,78.5%,4.07,4.36
14,2018-09-21,TEX,157.0,684,8.3,3.6,2.3,1.6,21.1%,9.1%,12.0%,.252,1.38,.287,76.8%,4.96,4.24
15,2018-09-21,PHI,152.2,667,8.6,3.5,2.5,1.1,21.9%,8.8%,13.0%,.258,1.41,.313,66.4%,4.00,4.24
16,2018-09-21,NYM,136.1,576,8.9,2.6,3.5,1.2,23.4%,6.8%,16.7%,.255,1.28,.310,68.0%,3.91,4.24
17,2018-09-21,PIT,118.2,512,9.4,3.6,2.6,1.0,24.2%,9.4%,14.8%,.230,1.28,.289,74.8%,4.01,4.15
18,2018-09-21,OAK,177.1,718,8.5,3.0,2.8,1.1,23.3%,8.2%,15.0%,.209,1.10,.246,78.9%,4.01,4.14
19,2018-09-21,CHW,139.1,603,10.0,4.1,2.4,1.1,25.7%,10.6%,15.1%,.238,1.37,.304,74.3%,4.01,4.01
20,2018-09-21,SFG,120.2,521,9.5,4.0,2.4,1.0,24.6%,10.4%,14.2%,.243,1.38,.306,71.0%,3.94,3.96
21,2018-09-21,ARI,119.1,539,9.2,4.1,2.2,1.0,22.6%,10.2%,12.4%,.270,1.54,.339,70.0%,4.09,3.93
22,2018-09-21,TBR,227.2,904,8.3,2.5,3.3,0.8,23.1%,7.1%,16.0%,.221,1.09,.272,78.2%,3.43,3.86
23,2018-09-21,HOU,133.1,553,10.1,2.8,3.7,0.9,27.1%,7.4%,19.7%,.221,1.14,.287,80.8%,3.42,3.74
24,2018-09-21,COL,133.2,540,9.4,3.0,3.2,1.1,25.9%,8.2%,17.8%,.212,1.11,.261,70.4%,3.82,3.69
25,2018-09-21,NYY,150.1,652,10.6,3.6,3.0,1.1,27.2%,9.2%,17.9%,.244,1.35,.319,73.9%,3.66,3.56
26,2018-09-21,MIL,149.1,624,10.3,3.5,2.9,0.9,27.4%,9.3%,18.1%,.217,1.21,.285,73.2%,3.44,3.46
27,2018-09-21,CLE,122.0,526,11.4,3.2,3.5,1.3,29.5%,8.4%,21.1%,.239,1.29,.317,85.2%,3.84,3.28
28,2018-09-21,SDP,153.1,630,11.7,3.3,3.5,1.1,31.8%,9.0%,22.7%,.215,1.17,.295,76.4%,3.30,3.20
29,2018-09-21,LAD,127.2,524,10.4,2.1,4.9,1.1,28.1%,5.7%,22.3%,.235,1.13,.306,77.1%,3.28,3.19
0,2018-09-22,BAL,149.1,673,8.1,5.1,1.6,1.7,19.9%,12.5%,7.4%,.260,1.57,.294,68.2%,5.65,4.95
1,2018-09-22,MIA,141.1,634,7.6,3.2,2.4,1.5,18.8%,7.9%,10.9%,.279,1.48,.315,62.1%,5.02,4.88
2,2018-09-22,WSN,146.2,644,8.2,3.7,2.2,1.8,20.6%,9.3%,11.3%,.248,1.38,.275,78.3%,5.37,4.83
3,2018-09-22,KCR,141.2,624,7.7,4.2,1.8,1.1,19.4%,10.6%,8.8%,.262,1.49,.306,75.3%,4.59,4.61
4,2018-09-22,STL,146.0,653,8.4,5.4,1.6,1.0,20.8%,13.3%,7.5%,.253,1.57,.306,74.6%,4.68,4.59
5,2018-09-22,CHC,136.2,586,8.0,3.8,2.1,0.8,20.6%,9.7%,10.9%,.231,1.30,.279,75.1%,3.98,4.59
6,2018-09-22,DET,160.1,685,8.0,3.3,2.4,1.2,20.7%,8.6%,12.1%,.237,1.28,.274,71.5%,4.45,4.56
7,2018-09-22,ATL,151.2,688,8.3,4.9,1.7,0.6,20.3%,12.1%,8.3%,.262,1.58,.327,69.8%,3.93,4.51
8,2018-09-22,CIN,147.1,638,8.2,3.9,2.1,1.3,21.2%,10.0%,11.1%,.249,1.39,.291,71.4%,4.74,4.51
9,2018-09-22,TOR,161.0,710,8.7,3.5,2.5,1.1,21.8%,8.9%,13.0%,.259,1.41,.315,70.3%,4.19,4.46
10,2018-09-22,BOS,172.2,745,9.5,4.0,2.4,1.4,24.4%,10.2%,14.2%,.242,1.36,.297,79.2%,4.63,4.45
11,2018-09-22,MIN,176.2,760,8.0,3.7,2.2,1.5,20.7%,9.5%,11.2%,.237,1.32,.266,71.5%,4.97,4.42
12,2018-09-22,LAA,170.1,726,7.7,3.5,2.2,1.0,20.1%,9.1%,11.0%,.235,1.28,.277,66.4%,4.19,4.41
13,2018-09-22,SEA,156.0,641,7.6,2.8,2.7,1.1,20.4%,7.5%,13.0%,.228,1.16,.263,79.1%,4.18,4.35
14,2018-09-22,PIT,122.1,533,9.3,3.8,2.5,1.3,23.6%,9.6%,14.1%,.234,1.32,.285,74.6%,4.48,4.26
15,2018-09-22,NYM,135.2,575,8.9,2.6,3.4,1.2,23.3%,6.8%,16.5%,.259,1.30,.316,67.8%,3.93,4.24
16,2018-09-22,TEX,157.2,690,8.2,3.5,2.3,1.6,20.9%,9.0%,11.9%,.258,1.41,.294,76.4%,4.96,4.23
17,2018-09-22,PHI,150.1,655,8.7,3.5,2.5,1.0,22.3%,8.8%,13.4%,.256,1.40,.313,63.9%,3.91,4.20
18,2018-09-22,OAK,186.1,755,8.5,2.9,2.9,1.1,23.2%,8.1%,15.1%,.210,1.10,.248,77.4%,4.00,4.15
19,2018-09-22,ARI,114.1,527,9.1,4.3,2.1,1.0,22.0%,10.3%,11.8%,.282,1.62,.351,68.7%,4.24,4.04
20,2018-09-22,CHW,138.2,601,10.0,4.1,2.4,1.0,25.6%,10.5%,15.1%,.240,1.38,.310,73.1%,3.82,3.96
21,2018-09-22,TBR,235.2,934,8.1,2.5,3.3,0.8,22.8%,7.0%,15.8%,.221,1.08,.269,78.9%,3.51,3.90
22,2018-09-22,SFG,120.2,521,9.7,3.9,2.5,1.0,24.9%,10.0%,15.0%,.246,1.38,.315,71.0%,3.75,3.84
23,2018-09-22,HOU,133.1,554,10.1,2.8,3.6,0.9,27.1%,7.6%,19.5%,.220,1.14,.285,80.9%,3.47,3.79
24,2018-09-22,COL,133.2,542,9.3,3.0,3.1,1.1,25.5%,8.1%,17.3%,.215,1.12,.263,70.9%,3.85,3.73
25,2018-09-22,NYY,151.2,662,10.6,3.6,3.0,1.2,26.9%,9.1%,17.8%,.250,1.38,.322,73.1%,3.90,3.57
26,2018-09-22,MIL,154.1,641,10.3,3.4,3.0,0.9,27.6%,9.2%,18.4%,.217,1.19,.286,73.8%,3.37,3.44
27,2018-09-22,CLE,126.2,550,11.0,3.3,3.3,1.5,28.2%,8.6%,19.6%,.251,1.35,.324,84.3%,4.20,3.40
28,2018-09-22,LAD,133.1,550,10.3,2.2,4.6,1.1,27.6%,6.0%,21.6%,.234,1.14,.302,77.0%,3.36,3.28
29,2018-09-22,SDP,157.1,649,11.7,3.4,3.5,1.1,31.6%,9.1%,22.5%,.217,1.19,.299,76.2%,3.27,3.22
0,2018-09-23,MIA,142.2,638,7.3,3.2,2.3,1.5,18.2%,7.8%,10.3%,.277,1.47,.310,62.1%,5.05,4.93
1,2018-09-23,WSN,144.2,631,8.0,3.7,2.1,1.7,20.3%,9.5%,10.8%,.241,1.35,.265,79.1%,5.38,4.90
2,2018-09-23,BAL,153.0,683,8.0,4.8,1.7,1.6,19.9%,11.9%,8.1%,.258,1.53,.292,68.6%,5.42,4.84
3,2018-09-23,STL,147.2,663,8.4,5.4,1.6,1.0,20.8%,13.4%,7.4%,.253,1.58,.306,75.0%,4.68,4.61
4,2018-09-23,CHC,137.2,589,8.0,3.8,2.1,0.8,20.9%,9.8%,11.0%,.228,1.29,.277,75.1%,3.97,4.60
5,2018-09-23,KCR,140.2,622,7.9,4.1,1.9,1.2,19.8%,10.3%,9.5%,.265,1.50,.311,75.4%,4.62,4.53
6,2018-09-23,BOS,172.1,743,9.4,4.2,2.3,1.3,24.2%,10.8%,13.5%,.237,1.35,.292,79.9%,4.57,4.51
7,2018-09-23,CIN,146.2,635,8.1,3.9,2.1,1.4,20.8%,10.1%,10.7%,.248,1.39,.288,71.0%,4.76,4.51
8,2018-09-23,DET,155.1,661,8.0,3.1,2.6,1.3,20.9%,8.0%,12.9%,.237,1.26,.273,71.0%,4.42,4.48
9,2018-09-23,TOR,160.1,702,8.7,3.5,2.5,0.9,22.1%,9.0%,13.1%,.252,1.38,.312,72.3%,3.95,4.42
10,2018-09-23,MIN,177.0,760,7.9,3.7,2.1,1.5,20.5%,9.6%,10.9%,.234,1.31,.264,71.4%,4.92,4.42
11,2018-09-23,LAA,169.1,733,7.9,3.6,2.2,1.0,20.3%,9.3%,11.1%,.243,1.34,.289,64.0%,4.28,4.41
12,2018-09-23,ATL,144.1,651,8.3,4.9,1.7,0.5,20.4%,12.0%,8.5%,.259,1.56,.326,69.9%,3.76,4.39
13,2018-09-23,SEA,157.0,645,7.6,2.8,2.8,1.1,20.6%,7.4%,13.2%,.227,1.15,.262,79.1%,4.15,4.34
14,2018-09-23,NYM,130.0,556,8.9,2.8,3.2,1.2,23.2%,7.2%,16.0%,.262,1.33,.320,66.2%,3.98,4.34
15,2018-09-23,TEX,160.0,708,8.2,3.6,2.3,1.7,20.6%,9.0%,11.6%,.265,1.46,.301,73.7%,5.10,4.27
16,2018-09-23,PIT,125.1,543,9.3,3.7,2.5,1.2,23.9%,9.4%,14.5%,.232,1.29,.283,74.7%,4.38,4.21
17,2018-09-23,PHI,153.1,665,8.7,3.6,2.4,1.0,22.4%,9.2%,13.2%,.250,1.38,.306,64.7%,3.91,4.18
18,2018-09-23,OAK,183.0,742,8.4,2.9,2.9,1.1,22.9%,8.0%,15.0%,.212,1.10,.249,77.0%,4.04,4.15
19,2018-09-23,ARI,118.1,539,9.1,4.2,2.2,1.0,22.1%,10.2%,11.9%,.275,1.57,.343,70.5%,4.18,4.04
20,2018-09-23,CHW,135.0,588,9.9,4.1,2.4,0.9,25.3%,10.4%,15.0%,.241,1.39,.312,71.9%,3.77,3.99
21,2018-09-23,SFG,122.1,523,9.6,3.8,2.5,1.0,24.9%,9.9%,14.9%,.239,1.34,.304,71.0%,3.74,3.87
22,2018-09-23,TBR,232.2,923,8.2,2.5,3.3,0.8,23.0%,6.9%,16.0%,.222,1.09,.272,78.1%,3.44,3.86
23,2018-09-23,HOU,133.1,561,10.1,2.9,3.5,1.0,26.6%,7.7%,18.9%,.227,1.19,.291,79.0%,3.60,3.83
24,2018-09-23,COL,131.1,533,9.1,3.0,3.0,1.1,24.9%,8.3%,16.7%,.215,1.13,.263,70.4%,3.84,3.81
25,2018-09-23,NYY,150.1,660,10.7,3.6,3.0,1.2,27.1%,9.1%,18.0%,.255,1.41,.333,73.9%,3.79,3.52
26,2018-09-23,MIL,154.0,635,10.3,3.4,3.0,0.8,27.7%,9.3%,18.4%,.214,1.18,.284,76.5%,3.32,3.45
27,2018-09-23,CLE,130.0,563,10.9,3.3,3.3,1.5,27.9%,8.3%,19.5%,.253,1.35,.325,83.4%,4.14,3.40
28,2018-09-23,LAD,131.2,549,10.3,2.3,4.5,1.1,27.3%,6.0%,21.3%,.241,1.18,.311,77.0%,3.42,3.32
29,2018-09-23,SDP,159.0,655,11.8,3.3,3.6,1.1,31.8%,8.8%,22.9%,.218,1.18,.299,76.4%,3.29,3.18
0,2018-09-24,WSN,147.1,650,8.0,4.0,2.0,1.7,20.2%,10.0%,10.2%,.247,1.41,.275,78.3%,5.40,4.97
1,2018-09-24,MIA,141.1,627,7.2,3.1,2.4,1.5,18.0%,7.7%,10.4%,.273,1.44,.305,62.8%,5.04,4.89
2,2018-09-24,BAL,160.0,708,8.0,4.8,1.7,1.5,20.2%,12.0%,8.2%,.250,1.49,.285,68.4%,5.31,4.81
3,2018-09-24,STL,146.2,662,8.5,5.5,1.6,1.0,21.0%,13.4%,7.5%,.257,1.60,.312,75.3%,4.67,4.64
4,2018-09-24,KCR,140.2,626,7.9,4.2,1.9,1.2,19.8%,10.4%,9.4%,.269,1.53,.316,75.4%,4.63,4.57
5,2018-09-24,BOS,177.1,764,9.3,4.3,2.2,1.2,24.1%,11.1%,13.0%,.234,1.35,.289,79.8%,4.59,4.57
6,2018-09-24,DET,156.1,667,7.9,3.1,2.6,1.3,20.5%,8.0%,12.6%,.236,1.25,.271,70.6%,4.43,4.52
7,2018-09-24,CHC,137.1,583,8.2,3.7,2.2,0.8,21.4%,9.6%,11.8%,.224,1.25,.273,76.7%,3.90,4.47
8,2018-09-24,ATL,145.0,654,8.2,5.0,1.6,0.5,20.2%,12.4%,7.8%,.255,1.56,.320,70.1%,3.84,4.45
9,2018-09-24,NYM,133.0,572,8.9,2.9,3.0,1.2,22.9%,7.5%,15.4%,.262,1.35,.320,65.8%,4.03,4.44
10,2018-09-24,MIN,174.2,751,7.9,3.8,2.1,1.4,20.5%,9.7%,10.8%,.233,1.31,.263,71.9%,4.89,4.43
11,2018-09-24,LAA,171.2,748,7.9,3.7,2.1,1.0,20.1%,9.5%,10.6%,.250,1.38,.296,64.8%,4.30,4.43
12,2018-09-24,TOR,155.2,679,8.6,3.4,2.5,1.0,21.9%,8.7%,13.3%,.249,1.35,.304,72.8%,4.05,4.42
13,2018-09-24,CIN,146.2,629,8.1,3.6,2.3,1.4,21.0%,9.2%,11.8%,.248,1.35,.288,71.8%,4.64,4.36
14,2018-09-24,PIT,129.0,561,9.1,4.0,2.3,1.3,23.2%,10.2%,13.0%,.228,1.31,.274,72.7%,4.59,4.35
15,2018-09-24,TEX,162.0,714,8.2,3.7,2.2,1.6,20.7%,9.2%,11.5%,.261,1.44,.297,75.7%,5.01,4.30
16,2018-09-24,SEA,157.0,641,7.7,2.7,2.9,1.1,21.1%,7.3%,13.7%,.223,1.13,.257,80.0%,4.21,4.30
17,2018-09-24,PHI,151.1,652,8.8,3.6,2.5,1.0,22.7%,9.2%,13.5%,.243,1.34,.297,64.2%,3.91,4.19
18,2018-09-24,OAK,185.0,745,8.4,2.8,3.0,1.1,23.1%,7.6%,15.4%,.212,1.09,.249,77.5%,3.97,4.11
19,2018-09-24,CHW,137.2,602,9.8,4.1,2.4,0.9,24.9%,10.3%,14.6%,.245,1.40,.315,72.9%,3.76,3.98
20,2018-09-24,SFG,125.1,542,9.6,3.9,2.4,1.0,24.7%,10.2%,14.6%,.244,1.38,.309,69.0%,3.86,3.93
21,2018-09-24,ARI,120.2,547,9.4,4.2,2.3,1.0,23.0%,10.2%,12.8%,.273,1.56,.346,70.9%,4.06,3.92
22,2018-09-24,TBR,228.0,907,8.2,2.4,3.3,0.8,22.8%,6.8%,16.0%,.226,1.10,.277,77.9%,3.41,3.85
23,2018-09-24,COL,130.1,527,9.3,3.0,3.1,1.1,25.6%,8.2%,17.5%,.215,1.12,.265,70.8%,3.79,3.75
24,2018-09-24,HOU,141.1,591,10.2,2.9,3.6,1.0,27.1%,7.6%,19.5%,.221,1.15,.285,80.0%,3.58,3.73
25,2018-09-24,NYY,152.1,670,10.6,3.5,3.0,1.3,26.7%,8.8%,17.9%,.259,1.42,.333,72.9%,3.93,3.55
26,2018-09-24,CLE,133.0,576,10.7,3.4,3.2,1.4,27.4%,8.7%,18.8%,.248,1.34,.320,83.8%,4.09,3.52
27,2018-09-24,MIL,156.0,639,10.3,3.3,3.1,0.9,27.9%,9.1%,18.8%,.211,1.15,.278,76.4%,3.38,3.47
28,2018-09-24,LAD,132.2,550,10.4,2.2,4.7,1.1,28.0%,6.0%,22.0%,.238,1.16,.311,77.5%,3.36,3.28
29,2018-09-24,SDP,159.1,664,11.7,3.4,3.5,1.0,31.3%,9.0%,22.3%,.226,1.23,.313,73.3%,3.17,3.21
0,2018-09-25,WSN,150.1,660,8.0,4.0,2.0,1.6,20.3%,10.0%,10.3%,.242,1.38,.270,77.7%,5.25,4.89
1,2018-09-25,MIA,145.1,642,7.2,3.0,2.4,1.5,18.2%,7.6%,10.6%,.270,1.42,.301,63.4%,5.05,4.87
2,2018-09-25,BAL,162.2,718,7.9,4.7,1.7,1.5,19.8%,11.8%,7.9%,.251,1.49,.285,68.8%,5.29,4.80
3,2018-09-25,STL,150.1,681,8.4,5.6,1.5,1.0,20.7%,13.7%,7.0%,.259,1.62,.315,74.9%,4.69,4.72
4,2018-09-25,BOS,177.1,764,9.3,4.4,2.1,1.2,23.9%,11.4%,12.6%,.231,1.35,.283,79.7%,4.63,4.64
5,2018-09-25,KCR,140.2,626,7.9,4.2,1.9,1.2,19.8%,10.4%,9.4%,.269,1.53,.316,75.4%,4.63,4.57
6,2018-09-25,DET,156.1,667,7.9,3.1,2.6,1.3,20.5%,8.0%,12.6%,.236,1.25,.271,70.6%,4.43,4.52
7,2018-09-25,CHC,140.1,597,8.1,3.8,2.2,0.8,21.3%,9.9%,11.4%,.223,1.26,.270,76.9%,4.01,4.51
8,2018-09-25,MIN,170.1,735,8.0,3.8,2.1,1.5,20.5%,9.8%,10.8%,.235,1.33,.265,72.0%,4.95,4.44
9,2018-09-25,NYM,133.0,572,8.9,2.9,3.0,1.2,22.9%,7.5%,15.4%,.262,1.35,.320,65.8%,4.03,4.44
10,2018-09-25,ATL,139.0,624,8.2,5.1,1.6,0.5,20.3%,12.5%,7.8%,.249,1.53,.315,70.6%,3.78,4.43
11,2018-09-25,LAA,175.2,762,7.9,3.6,2.2,1.0,20.2%,9.3%,10.9%,.247,1.36,.294,64.6%,4.23,4.41
12,2018-09-25,PIT,128.0,556,9.1,4.0,2.3,1.3,23.2%,10.3%,13.0%,.228,1.31,.274,74.5%,4.61,4.37
13,2018-09-25,CIN,146.2,629,8.1,3.6,2.3,1.4,21.0%,9.2%,11.8%,.248,1.35,.288,71.8%,4.64,4.36
14,2018-09-25,TEX,163.2,721,8.1,3.8,2.1,1.6,20.4%,9.6%,10.8%,.259,1.44,.294,76.1%,5.06,4.33
15,2018-09-25,SEA,158.2,652,7.8,2.8,2.8,1.2,21.0%,7.5%,13.5%,.228,1.16,.263,79.7%,4.29,4.32
16,2018-09-25,TOR,156.0,680,8.8,3.3,2.6,0.9,22.4%,8.5%,13.8%,.251,1.35,.311,72.4%,3.91,4.31
17,2018-09-25,PHI,156.2,680,8.7,3.7,2.3,1.0,22.4%,9.6%,12.8%,.247,1.38,.301,64.5%,4.02,4.25
18,2018-09-25,OAK,188.2,758,8.3,2.7,3.1,1.1,23.1%,7.5%,15.6%,.211,1.08,.248,77.7%,3.92,4.08
19,2018-09-25,CHW,140.2,620,9.8,4.0,2.4,1.0,24.7%,10.2%,14.5%,.252,1.44,.321,73.1%,3.91,4.03
20,2018-09-25,ARI,124.2,569,9.4,4.4,2.1,0.9,22.9%,10.7%,12.1%,.274,1.59,.347,69.8%,4.09,4.01
21,2018-09-25,TBR,228.0,914,8.1,2.6,3.2,0.8,22.4%,7.1%,15.3%,.229,1.13,.280,77.3%,3.48,3.90
22,2018-09-25,SFG,125.1,537,9.8,3.9,2.5,0.9,25.3%,10.1%,15.3%,.240,1.35,.308,70.9%,3.70,3.86
23,2018-09-25,HOU,138.1,577,10.0,2.9,3.5,1.0,26.7%,7.6%,19.1%,.220,1.15,.281,80.6%,3.63,3.76
24,2018-09-25,COL,129.1,515,9.3,2.9,3.2,0.8,25.8%,8.2%,17.7%,.203,1.06,.259,70.3%,3.30,3.68
25,2018-09-25,CLE,133.0,576,10.8,3.4,3.2,1.4,27.6%,8.7%,18.9%,.248,1.34,.321,83.8%,4.08,3.51
26,2018-09-25,MIL,161.2,660,10.3,3.2,3.2,0.8,28.0%,8.6%,19.4%,.208,1.12,.276,78.0%,3.28,3.47
27,2018-09-25,NYY,157.1,687,10.7,3.4,3.1,1.3,27.2%,8.7%,18.5%,.254,1.39,.329,72.7%,3.82,3.46
28,2018-09-25,SDP,155.2,650,11.6,3.5,3.4,1.0,30.9%,9.2%,21.7%,.226,1.24,.311,72.9%,3.26,3.28
29,2018-09-25,LAD,132.2,546,10.6,2.1,5.0,1.1,28.6%,5.7%,22.9%,.230,1.11,.300,78.8%,3.30,3.24
0,2018-09-26,MIA,145.2,649,7.0,3.3,2.1,1.5,17.6%,8.3%,9.2%,.272,1.46,.301,62.4%,5.17,4.98
1,2018-09-26,WSN,150.0,658,8.0,3.8,2.1,1.7,20.4%,9.7%,10.6%,.242,1.37,.268,76.9%,5.30,4.90
2,2018-09-26,STL,151.2,696,8.4,5.6,1.5,1.1,20.4%,13.5%,6.9%,.261,1.65,.314,73.4%,4.86,4.76
3,2018-09-26,BOS,171.0,737,9.1,4.5,2.0,1.2,23.5%,11.5%,11.9%,.229,1.34,.280,79.7%,4.62,4.71
4,2018-09-26,BAL,158.2,692,7.9,4.5,1.8,1.5,20.1%,11.4%,8.7%,.246,1.44,.279,71.5%,5.17,4.70
5,2018-09-26,KCR,140.0,627,7.8,4.2,1.8,1.2,19.3%,10.5%,8.8%,.273,1.56,.319,75.2%,4.70,4.57
6,2018-09-26,CHC,142.1,611,8.2,4.0,2.1,0.8,21.3%,10.3%,11.0%,.223,1.29,.271,77.2%,4.06,4.53
7,2018-09-26,DET,156.2,671,8.0,3.2,2.5,1.3,20.7%,8.2%,12.5%,.237,1.27,.274,71.1%,4.44,4.49
8,2018-09-26,LAA,176.1,767,7.8,3.7,2.1,1.0,20.0%,9.4%,10.6%,.247,1.37,.293,64.9%,4.26,4.46
9,2018-09-26,NYM,134.0,585,9.1,2.9,3.1,1.2,23.1%,7.3%,15.7%,.268,1.39,.329,63.6%,4.06,4.45
10,2018-09-26,ATL,142.0,639,8.2,5.1,1.6,0.4,20.3%,12.5%,7.8%,.249,1.54,.314,70.8%,3.77,4.45
11,2018-09-26,TEX,163.0,717,8.0,3.8,2.1,1.5,20.1%,9.6%,10.5%,.257,1.44,.292,75.8%,5.03,4.37
12,2018-09-26,MIN,176.1,760,8.1,3.7,2.2,1.4,20.8%,9.5%,11.3%,.236,1.32,.268,70.9%,4.81,4.36
13,2018-09-26,TOR,156.1,680,8.8,3.3,2.6,0.9,22.4%,8.5%,13.8%,.247,1.34,.305,73.0%,3.89,4.35
14,2018-09-26,CIN,148.2,637,8.2,3.6,2.3,1.4,21.3%,9.3%,12.1%,.243,1.33,.282,71.8%,4.67,4.34
15,2018-09-26,SEA,165.1,680,7.9,2.8,2.8,1.2,21.3%,7.6%,13.7%,.230,1.17,.267,80.4%,4.28,4.29
16,2018-09-26,PHI,159.0,694,8.8,3.8,2.3,1.0,22.3%,9.7%,12.7%,.249,1.40,.304,63.7%,4.02,4.26
17,2018-09-26,PIT,125.2,535,9.0,3.6,2.5,1.3,23.4%,9.3%,14.0%,.220,1.23,.261,76.0%,4.51,4.23
18,2018-09-26,OAK,193.2,783,8.4,2.8,3.0,1.1,23.1%,7.8%,15.3%,.210,1.09,.249,77.1%,3.90,4.13
19,2018-09-26,ARI,128.1,585,9.3,4.3,2.1,0.9,22.6%,10.6%,12.0%,.274,1.58,.346,69.5%,4.06,4.07
20,2018-09-26,CHW,142.2,625,9.8,3.9,2.5,1.0,24.8%,9.9%,14.9%,.250,1.41,.319,73.1%,3.88,4.00
21,2018-09-26,TBR,230.2,931,8.1,2.7,3.0,0.9,22.2%,7.4%,14.8%,.229,1.14,.278,76.5%,3.63,3.97
22,2018-09-26,SFG,130.0,548,9.6,3.7,2.6,0.8,25.4%,9.8%,15.5%,.232,1.29,.302,72.0%,3.44,3.79
23,2018-09-26,HOU,140.2,585,10.0,2.9,3.5,1.0,26.8%,7.7%,19.1%,.219,1.14,.280,81.4%,3.58,3.72
24,2018-09-26,COL,132.1,532,9.5,3.1,3.0,0.7,26.1%,8.6%,17.5%,.206,1.10,.266,70.6%,3.30,3.65
25,2018-09-26,CLE,136.0,592,10.9,3.6,3.0,1.3,27.7%,9.1%,18.6%,.246,1.35,.322,82.4%,3.98,3.51
26,2018-09-26,NYY,157.1,678,10.8,3.3,3.3,1.2,27.9%,8.6%,19.3%,.245,1.33,.320,74.1%,3.68,3.39
27,2018-09-26,MIL,161.2,657,10.4,3.1,3.3,0.8,28.3%,8.5%,19.8%,.207,1.11,.276,78.9%,3.25,3.38
