,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
0,2018-05-02,OAK,11.0,55,9.0,7.4,1.2,3.3,20.0%,16.4%,3.6%,.310,2.00,.300,63.2%,8.62,6.14
1,2018-05-02,SDP,14.1,71,5.7,5.0,1.1,1.9,12.7%,11.3%,1.4%,.311,1.88,.320,58.8%,6.51,6.09
2,2018-05-02,ARI,17.0,73,5.3,5.8,0.9,1.6,13.7%,15.1%,-1.4%,.167,1.24,.146,89.9%,6.40,6.05
3,2018-05-02,STL,9.2,47,6.5,4.7,1.4,0.0,14.9%,10.6%,4.3%,.263,1.55,.303,76.5%,3.89,5.76
4,2018-05-02,LAD,14.0,74,10.3,7.7,1.3,2.6,21.6%,16.2%,5.4%,.311,2.21,.366,68.2%,7.38,5.55
5,2018-05-02,CHW,9.2,50,8.4,6.5,1.3,1.9,18.0%,14.0%,4.0%,.375,2.28,.419,84.2%,6.47,5.49
6,2018-05-02,SFG,19.2,91,5.5,3.2,1.7,0.5,13.2%,7.7%,5.5%,.300,1.58,.338,61.4%,4.13,5.15
7,2018-05-02,PHI,16.2,72,8.1,3.8,2.1,0.5,20.8%,9.7%,11.1%,.250,1.38,.313,75.2%,3.58,4.98
8,2018-05-02,MIN,18.0,82,8.0,5.0,1.6,1.0,19.5%,12.2%,7.3%,.254,1.56,.296,71.4%,4.49,4.98
9,2018-05-02,KCR,20.1,90,5.3,2.7,2.0,0.9,13.3%,6.7%,6.7%,.268,1.38,.294,66.2%,4.44,4.79
10,2018-05-02,CLE,16.2,84,9.7,3.2,3.0,3.8,21.4%,7.1%,14.3%,.320,1.80,.333,58.6%,7.90,4.72
11,2018-05-02,WSN,11.1,48,8.7,3.2,2.8,0.8,22.9%,8.3%,14.6%,.250,1.32,.313,80.9%,3.43,4.61
12,2018-05-02,NYM,11.1,50,7.9,0.8,10.0,0.0,20.0%,2.0%,18.0%,.292,1.32,.368,81.3%,1.93,4.40
13,2018-05-02,COL,6.0,25,10.5,6.0,1.8,1.5,28.0%,16.0%,12.0%,.150,1.17,.154,89.3%,4.99,4.20
14,2018-05-02,TBR,14.2,68,10.4,3.7,2.8,0.6,25.0%,8.8%,16.2%,.241,1.36,.317,64.8%,3.57,4.15
15,2018-05-02,DET,13.1,57,11.5,4.7,2.4,2.0,29.8%,12.3%,17.5%,.204,1.27,.241,79.7%,5.34,4.02
16,2018-05-02,BAL,10.2,47,11.8,2.5,4.7,0.8,29.8%,6.4%,23.4%,.273,1.41,.379,73.5%,2.60,4.01
17,2018-05-02,TEX,14.1,65,6.9,2.5,2.8,1.3,16.9%,6.2%,10.8%,.345,1.67,.383,54.0%,4.49,3.82
18,2018-05-02,PIT,10.1,46,8.7,3.5,2.5,0.0,21.7%,8.7%,13.0%,.262,1.45,.344,60.0%,2.39,3.67
19,2018-05-02,LAA,13.2,57,9.2,2.0,4.7,0.0,24.6%,5.3%,19.3%,.241,1.17,.325,75.0%,1.77,3.34
20,2018-05-02,SEA,9.0,36,15.0,5.0,3.0,0.0,41.7%,13.9%,27.8%,.100,0.89,.200,77.8%,1.83,3.11
21,2018-05-02,TOR,14.0,53,10.3,1.3,8.0,0.6,30.2%,3.8%,26.4%,.216,0.93,.294,86.2%,2.23,3.07
22,2018-05-02,BOS,15.2,76,10.9,1.1,9.5,2.3,25.0%,2.6%,22.4%,.375,1.85,.451,72.7%,4.44,2.91
23,2018-05-02,ATL,9.2,39,14.9,5.6,2.7,0.0,41.0%,15.4%,25.6%,.152,1.14,.294,90.9%,1.71,2.91
24,2018-05-02,NYY,15.0,59,12.0,2.4,5.0,0.0,33.9%,6.8%,27.1%,.236,1.13,.371,100.0%,1.29,2.84
25,2018-05-02,MIA,14.2,58,11.7,2.5,4.8,0.0,32.8%,6.9%,25.9%,.137,0.75,.219,100.0%,2.00,2.79
26,2018-05-02,HOU,6.2,30,10.8,2.7,4.0,2.7,26.7%,6.7%,20.0%,.321,1.65,.389,73.2%,5.56,2.65
27,2018-05-02,CIN,14.0,59,9.6,3.2,3.0,0.6,25.4%,8.5%,17.0%,.241,1.29,.316,72.3%,3.02,2.56
28,2018-05-02,MIL,12.2,52,12.8,2.8,4.5,0.7,34.6%,7.7%,26.9%,.217,1.11,.310,71.4%,2.29,2.31
29,2018-05-02,CHC,8.2,29,11.4,2.1,5.5,0.0,37.9%,6.9%,31.0%,.074,0.46,.125,100.0%,1.31,1.89
0,2018-05-03,SDP,15.0,79,4.8,4.8,1.0,1.8,10.1%,10.1%,0.0%,.368,2.20,.373,60.4%,6.49,6.98
1,2018-05-03,ARI,16.2,71,4.3,4.9,0.9,1.6,11.3%,12.7%,-1.4%,.172,1.14,.143,83.3%,6.52,6.36
2,2018-05-03,CHW,7.1,36,3.7,4.9,0.8,2.5,8.3%,11.1%,-2.8%,.414,2.18,.385,84.5%,7.93,5.74
3,2018-05-03,TBR,12.0,56,7.5,3.8,2.0,0.0,17.9%,8.9%,8.9%,.255,1.42,.316,65.0%,3.49,5.70
4,2018-05-03,COL,6.0,25,10.5,7.5,1.4,0.0,28.0%,20.0%,8.0%,.105,1.17,.154,85.7%,3.33,5.53
5,2018-05-03,KCR,15.2,68,3.4,2.3,1.5,0.6,8.8%,5.9%,2.9%,.242,1.21,.255,66.3%,4.37,5.13
6,2018-05-03,LAD,15.2,72,10.3,5.7,1.8,1.1,25.0%,13.9%,11.1%,.246,1.60,.317,81.9%,4.63,4.66
7,2018-05-03,BAL,9.1,42,11.6,5.8,2.0,1.0,28.6%,14.3%,14.3%,.229,1.50,.304,63.5%,3.91,4.64
8,2018-05-03,SFG,13.0,56,6.2,3.5,1.8,0.7,16.1%,8.9%,7.1%,.240,1.31,.268,76.9%,3.93,4.58
9,2018-05-03,WSN,8.2,35,6.2,2.1,3.0,1.0,17.1%,5.7%,11.4%,.273,1.27,.308,93.8%,3.97,4.57
10,2018-05-03,NYM,12.0,54,6.8,0.0,9.0,2.3,16.7%,0.0%,16.7%,.352,1.58,.381,81.1%,4.91,4.55
11,2018-05-03,SEA,8.0,35,12.4,4.5,2.8,2.3,31.4%,11.4%,20.0%,.200,1.25,.235,73.2%,5.54,4.35
12,2018-05-03,OAK,8.0,41,11.3,6.8,1.7,0.0,24.4%,14.6%,9.8%,.313,2.00,.417,64.7%,3.29,4.32
13,2018-05-03,PHI,14.1,61,8.8,3.1,2.8,0.6,22.9%,8.2%,14.8%,.255,1.33,.325,69.9%,3.37,4.19
14,2018-05-03,PIT,10.2,49,10.1,4.2,2.4,0.0,24.5%,10.2%,14.3%,.295,1.69,.406,61.1%,2.32,4.18
15,2018-05-03,TOR,11.0,44,9.0,2.5,3.7,0.0,25.0%,6.8%,18.2%,.225,1.09,.300,75.0%,1.98,4.08
16,2018-05-03,TEX,16.1,74,7.2,1.7,4.3,1.7,17.6%,4.0%,13.5%,.343,1.59,.377,58.8%,4.88,4.00
17,2018-05-03,LAA,9.1,41,9.6,3.9,2.5,0.0,24.4%,9.8%,14.6%,.250,1.39,.333,38.5%,2.30,3.90
18,2018-05-03,STL,8.1,35,8.6,3.2,2.7,0.0,22.9%,8.6%,14.3%,.200,1.08,.261,80.0%,2.68,3.87
19,2018-05-03,MIN,18.1,81,9.3,3.4,2.7,1.0,23.5%,8.6%,14.8%,.260,1.42,.321,69.0%,3.65,3.86
20,2018-05-03,CLE,12.2,64,12.1,3.6,3.4,3.6,26.6%,7.8%,18.8%,.333,1.89,.400,68.4%,7.27,3.70
21,2018-05-03,CHC,11.1,47,8.7,3.2,2.8,0.8,23.4%,8.5%,14.9%,.233,1.24,.290,71.4%,3.43,3.30
22,2018-05-03,MIA,13.0,56,10.4,2.8,3.8,0.0,26.8%,7.1%,19.6%,.240,1.23,.333,76.5%,2.01,3.15
23,2018-05-03,MIL,13.2,54,9.9,4.0,2.5,0.7,27.8%,11.1%,16.7%,.170,1.02,.219,87.3%,3.23,3.13
24,2018-05-03,DET,16.2,63,10.8,3.2,3.3,1.6,31.8%,9.5%,22.2%,.175,0.96,.206,93.2%,4.18,3.03
25,2018-05-03,CIN,13.2,58,9.2,2.6,3.5,0.7,24.1%,6.9%,17.2%,.259,1.32,.333,66.3%,2.94,2.72
26,2018-05-03,HOU,6.2,33,12.2,2.7,4.5,2.7,27.3%,6.1%,21.2%,.355,1.95,.450,68.6%,5.26,2.60
27,2018-05-03,ATL,8.2,32,13.5,3.1,4.3,0.0,40.6%,9.4%,31.3%,.138,0.81,.250,85.7%,1.20,2.53
28,2018-05-03,NYY,12.0,45,12.8,2.3,5.7,0.0,37.8%,6.7%,31.1%,.190,0.92,.320,100.0%,1.08,2.45
29,2018-05-03,BOS,15.1,67,12.9,0.6,22.0,1.8,32.8%,1.5%,31.3%,.302,1.30,.400,83.3%,3.23,1.98
0,2018-05-04,SDP,10.2,49,5.1,4.2,1.2,0.0,12.2%,10.2%,2.0%,.262,1.50,.297,64.7%,3.72,6.36
1,2018-05-04,ARI,13.0,55,6.2,4.2,1.5,0.7,16.4%,10.9%,5.5%,.186,1.08,.194,57.7%,4.85,6.01
2,2018-05-04,WSN,10.0,42,4.5,1.8,2.5,0.9,11.9%,4.8%,7.1%,.231,1.10,.242,84.9%,4.36,5.70
3,2018-05-04,NYM,12.1,57,5.8,2.2,2.7,2.9,14.0%,5.3%,8.8%,.340,1.70,.333,58.4%,6.81,5.67
4,2018-05-04,TOR,20.1,94,8.4,6.2,1.4,0.4,20.2%,14.9%,5.3%,.299,1.82,.373,62.8%,4.14,5.45
5,2018-05-04,TBR,7.1,33,7.4,2.5,3.0,0.0,18.2%,6.1%,12.1%,.241,1.23,.304,72.7%,3.16,5.19
6,2018-05-04,CHW,6.1,27,5.7,4.3,1.3,1.4,14.8%,11.1%,3.7%,.273,1.42,.278,93.0%,5.85,5.10
7,2018-05-04,SFG,10.0,46,6.3,4.5,1.4,0.9,15.2%,10.9%,4.3%,.250,1.50,.273,73.5%,4.56,5.08
8,2018-05-04,BAL,13.0,58,8.3,5.5,1.5,0.7,20.7%,13.8%,6.9%,.271,1.62,.333,63.1%,4.39,5.04
9,2018-05-04,CLE,17.0,89,11.1,6.4,1.8,2.6,23.6%,13.5%,10.1%,.338,2.18,.417,69.7%,7.16,4.99
10,2018-05-04,LAD,17.2,81,8.7,4.6,1.9,1.0,21.0%,11.1%,9.9%,.229,1.42,.275,78.5%,4.58,4.88
11,2018-05-04,COL,5.0,19,10.8,5.4,2.0,0.0,31.6%,15.8%,15.8%,.063,0.80,.100,100.0%,2.56,4.54
12,2018-05-04,PIT,11.0,49,9.0,4.1,2.2,0.0,22.4%,10.2%,12.2%,.250,1.45,.333,56.3%,2.52,4.48
13,2018-05-04,MIA,11.0,48,8.2,3.3,2.5,0.0,20.8%,8.3%,12.5%,.238,1.27,.303,73.3%,2.71,4.06
14,2018-05-04,KCR,16.0,67,6.2,0.6,11.0,0.6,16.4%,1.5%,14.9%,.262,1.13,.302,68.2%,2.97,3.81
15,2018-05-04,LAA,8.2,40,8.3,3.1,2.7,0.0,20.0%,7.5%,12.5%,.333,1.73,.414,40.0%,2.35,3.69
16,2018-05-04,TEX,15.1,70,7.0,1.8,4.0,1.8,17.1%,4.3%,12.9%,.323,1.57,.353,57.7%,4.92,3.67
17,2018-05-04,SEA,10.0,38,10.8,1.8,6.0,2.7,31.6%,5.3%,26.3%,.194,0.90,.191,100.0%,5.26,3.51
18,2018-05-04,MIN,15.2,64,10.9,3.4,3.2,1.1,29.7%,9.4%,20.3%,.196,1.09,.250,72.4%,3.74,3.45
19,2018-05-04,PHI,9.1,36,7.7,1.0,8.0,1.0,22.2%,2.8%,19.4%,.286,1.18,.346,83.3%,3.16,3.36
20,2018-05-04,DET,15.0,59,9.6,3.0,3.2,1.8,27.1%,8.5%,18.6%,.226,1.13,.257,70.3%,4.63,3.35
21,2018-05-04,MIL,11.1,47,10.3,4.8,2.2,0.8,27.7%,12.8%,14.9%,.200,1.24,.259,87.3%,3.60,3.33
22,2018-05-04,STL,5.2,21,9.5,3.2,3.0,0.0,28.6%,9.5%,19.1%,.111,0.71,.154,75.0%,2.10,3.27
23,2018-05-04,CHC,9.1,40,8.7,2.9,3.0,1.0,22.5%,7.5%,15.0%,.270,1.39,.333,69.0%,3.59,3.26
24,2018-05-04,OAK,8.0,36,10.1,4.5,2.3,0.0,25.0%,11.1%,13.9%,.258,1.50,.348,83.3%,2.41,3.24
25,2018-05-04,ATL,7.0,28,12.9,2.6,5.0,0.0,35.7%,7.1%,28.6%,.192,1.00,.313,85.7%,1.16,2.81
26,2018-05-04,CIN,11.0,45,9.8,2.5,4.0,0.8,26.7%,6.7%,20.0%,.238,1.18,.310,60.3%,2.98,2.40
27,2018-05-04,BOS,18.1,79,11.8,1.0,12.0,2.0,30.4%,2.5%,27.9%,.280,1.25,.354,81.5%,3.87,2.39
28,2018-05-04,HOU,6.1,33,15.6,4.3,3.7,1.4,33.3%,9.1%,24.2%,.367,2.21,.556,47.6%,3.16,2.15
29,2018-05-04,NYY,13.0,50,12.5,0.7,18.0,0.7,36.0%,2.0%,34.0%,.224,0.92,.333,94.3%,1.62,2.02
0,2018-05-05,MIL,10.2,46,2.5,5.1,0.5,1.7,6.5%,13.0%,-6.5%,.237,1.41,.206,98.5%,7.00,5.96
1,2018-05-05,CLE,16.1,86,10.5,7.7,1.4,2.8,22.1%,16.3%,5.8%,.329,2.27,.391,71.9%,7.75,5.49
2,2018-05-05,NYM,15.1,68,6.5,2.3,2.8,2.3,16.2%,5.9%,10.3%,.302,1.50,.306,63.2%,5.90,5.42
3,2018-05-05,COL,7.0,33,10.3,6.4,1.6,1.3,24.2%,15.2%,9.1%,.250,1.71,.316,66.0%,4.88,5.38
4,2018-05-05,TOR,19.2,93,9.2,5.9,1.5,0.9,21.5%,14.0%,7.5%,.325,1.93,.404,60.8%,4.58,5.19
5,2018-05-05,ARI,15.0,62,7.2,3.6,2.0,0.0,19.4%,9.7%,9.7%,.192,1.07,.238,66.7%,3.16,4.92
6,2018-05-05,SDP,11.0,46,5.7,1.6,3.5,0.0,15.2%,4.3%,10.9%,.279,1.27,.324,71.4%,2.43,4.84
7,2018-05-05,WSN,12.0,52,6.8,1.5,4.5,2.3,17.3%,3.9%,13.5%,.286,1.33,.297,85.9%,5.66,4.75
8,2018-05-05,SFG,9.0,37,8.0,4.0,2.0,1.0,21.6%,10.8%,10.8%,.219,1.22,.250,83.3%,4.16,4.74
9,2018-05-05,MIA,10.0,46,9.9,4.5,2.2,0.0,23.9%,10.9%,13.0%,.256,1.50,.345,75.0%,2.76,4.58
10,2018-05-05,BAL,16.1,74,9.4,4.4,2.1,0.6,23.0%,10.8%,12.2%,.281,1.59,.362,62.5%,3.53,4.55
11,2018-05-05,CHW,11.2,48,6.9,3.9,1.8,0.8,18.8%,10.4%,8.3%,.268,1.37,.313,89.7%,4.28,4.44
12,2018-05-05,PHI,12.0,48,8.3,3.8,2.2,0.8,22.9%,10.4%,12.5%,.209,1.17,.258,95.2%,3.66,4.37
13,2018-05-05,PIT,12.2,55,9.9,4.3,2.3,0.0,25.4%,10.9%,14.5%,.245,1.42,.343,61.1%,2.37,4.07
14,2018-05-05,KCR,15.2,63,6.3,1.1,5.5,0.6,17.5%,3.2%,14.3%,.250,1.09,.292,66.3%,3.16,4.02
15,2018-05-05,TEX,14.1,62,7.5,1.9,4.0,1.9,19.4%,4.8%,14.5%,.259,1.26,.279,67.6%,5.04,3.94
16,2018-05-05,CHC,10.0,44,7.2,2.7,2.7,0.9,18.2%,6.8%,11.4%,.293,1.50,.344,73.5%,3.76,3.78
17,2018-05-05,LAD,16.2,69,9.7,3.8,2.6,0.0,26.1%,10.1%,15.9%,.180,1.08,.256,79.0%,2.44,3.73
18,2018-05-05,ATL,11.0,44,10.6,3.3,3.3,1.6,29.5%,9.1%,20.4%,.225,1.18,.280,88.2%,4.25,3.54
19,2018-05-05,DET,14.0,57,9.0,3.2,2.8,0.6,24.6%,8.8%,15.8%,.260,1.29,.324,60.2%,3.16,3.53
20,2018-05-05,SEA,13.2,55,11.9,3.3,3.6,2.0,32.7%,9.1%,23.6%,.220,1.17,.276,84.8%,4.48,3.44
21,2018-05-05,STL,7.2,30,8.2,2.3,3.5,0.0,23.3%,6.7%,16.7%,.185,0.91,.238,57.1%,2.12,3.41
22,2018-05-05,MIN,14.2,60,11.7,3.7,3.2,1.2,31.7%,10.0%,21.7%,.212,1.16,.281,79.0%,3.77,3.35
23,2018-05-05,LAA,11.0,48,9.0,2.5,3.7,0.0,22.9%,6.3%,16.7%,.302,1.45,.382,43.8%,1.98,3.18
24,2018-05-05,TBR,13.1,49,8.8,0.7,13.0,0.7,26.5%,2.0%,24.5%,.146,0.60,.176,90.9%,2.41,3.17
25,2018-05-05,HOU,5.0,27,12.6,3.6,3.5,1.8,25.9%,7.4%,18.5%,.400,2.40,.529,37.7%,4.16,2.88
26,2018-05-05,OAK,12.0,54,11.3,3.8,3.0,0.0,27.8%,9.3%,18.5%,.292,1.58,.412,73.7%,1.91,2.60
27,2018-05-05,BOS,16.1,70,11.6,1.1,10.5,2.2,30.0%,2.9%,27.1%,.273,1.22,.333,84.4%,4.32,2.25
28,2018-05-05,NYY,14.0,62,14.1,1.3,11.0,1.9,35.5%,3.2%,32.3%,.288,1.36,.412,75.9%,3.45,2.19
29,2018-05-05,CIN,10.2,39,10.1,1.7,6.0,0.8,30.8%,5.1%,25.6%,.216,0.94,.292,81.4%,2.69,2.09
0,2018-05-06,COL,7.0,33,7.7,6.4,1.2,1.3,18.2%,15.2%,3.0%,.250,1.71,.286,66.0%,5.45,6.19
1,2018-05-06,CLE,13.0,68,9.0,9.0,1.0,1.4,19.1%,19.1%,0.0%,.315,2.31,.385,67.4%,6.39,6.17
2,2018-05-06,TOR,19.0,96,9.0,7.6,1.2,0.9,19.8%,16.7%,3.1%,.333,2.16,.397,61.2%,5.21,5.84
3,2018-05-06,NYM,15.1,69,7.6,3.5,2.2,2.3,18.8%,8.7%,10.1%,.279,1.50,.289,59.8%,6.23,5.64
4,2018-05-06,MIL,10.0,40,5.4,5.4,1.0,1.8,15.0%,15.0%,0.0%,.152,1.10,.120,97.8%,6.66,5.55
5,2018-05-06,SFG,8.1,35,7.6,6.5,1.2,0.0,20.0%,17.1%,2.9%,.214,1.44,.273,83.3%,3.64,5.23
6,2018-05-06,WSN,12.0,49,6.0,3.0,2.0,1.5,16.3%,8.2%,8.2%,.227,1.17,.235,90.2%,5.24,5.14
7,2018-05-06,PHI,12.2,48,7.1,5.7,1.3,0.7,20.8%,16.7%,4.2%,.150,1.11,.172,100.0%,4.50,5.04
8,2018-05-06,HOU,7.2,38,11.7,7.0,1.7,0.0,26.3%,15.8%,10.5%,.281,1.96,.409,66.7%,2.90,4.84
9,2018-05-06,ARI,14.1,62,6.3,3.8,1.7,0.0,16.1%,9.7%,6.5%,.231,1.26,.273,60.0%,3.44,4.71
10,2018-05-06,TEX,12.0,53,7.5,2.3,3.3,1.5,18.9%,5.7%,13.2%,.255,1.25,.270,60.6%,4.66,4.70
11,2018-05-06,CHC,13.2,61,6.6,3.3,2.0,1.3,16.4%,8.2%,8.2%,.286,1.54,.318,65.9%,4.70,4.61
12,2018-05-06,SEA,15.2,67,9.2,2.9,3.2,2.3,23.9%,7.5%,16.4%,.290,1.47,.333,74.7%,5.40,4.29
13,2018-05-06,PIT,12.1,53,10.9,5.8,1.9,0.0,28.3%,15.1%,13.2%,.200,1.38,.300,70.6%,2.67,4.28
14,2018-05-06,LAD,17.2,73,9.2,4.6,2.0,0.5,24.7%,12.3%,12.3%,.190,1.19,.250,77.7%,3.56,4.22
15,2018-05-06,MIA,9.1,38,7.7,3.9,2.0,0.0,21.1%,10.5%,10.5%,.242,1.29,.308,66.7%,2.73,4.15
16,2018-05-06,KCR,11.0,45,5.7,2.5,2.3,0.0,15.6%,6.7%,8.9%,.286,1.36,.343,80.0%,2.71,4.06
17,2018-05-06,DET,15.0,64,8.4,3.0,2.8,1.2,21.9%,7.8%,14.1%,.263,1.33,.302,58.1%,4.03,4.06
18,2018-05-06,CHW,15.0,58,8.4,3.0,2.8,0.0,24.1%,8.6%,15.5%,.212,1.07,.289,94.1%,2.49,4.04
19,2018-05-06,LAA,13.1,65,10.1,4.7,2.1,0.7,23.1%,10.8%,12.3%,.345,1.95,.429,48.8%,3.46,3.97
20,2018-05-06,SDP,14.2,59,8.6,1.2,7.0,0.0,23.7%,3.4%,20.3%,.278,1.16,.357,77.8%,1.87,3.78
21,2018-05-06,STL,9.2,41,6.5,1.9,3.5,1.9,17.1%,4.9%,12.2%,.263,1.24,.267,76.1%,5.02,3.70
22,2018-05-06,ATL,13.2,56,9.9,2.6,3.8,1.3,26.8%,7.1%,19.6%,.235,1.17,.294,77.5%,3.97,3.51
23,2018-05-06,BAL,16.1,71,11.6,3.3,3.5,1.1,29.6%,8.5%,21.1%,.270,1.41,.366,56.6%,3.47,3.39
24,2018-05-06,OAK,14.2,64,11.7,4.3,2.7,0.0,29.7%,10.9%,18.8%,.250,1.43,.378,86.4%,2.21,2.99
25,2018-05-06,TBR,15.0,55,9.6,0.0,16.0,1.2,29.1%,0.0%,29.1%,.182,0.67,.216,83.3%,2.76,2.90
26,2018-05-06,CIN,9.2,38,9.3,0.9,10.0,0.0,26.3%,2.6%,23.7%,.222,0.93,.308,60.0%,1.71,2.40
27,2018-05-06,MIN,12.2,47,12.1,0.7,17.0,2.1,36.2%,2.1%,34.0%,.200,0.79,.240,100.0%,4.03,2.38
28,2018-05-06,NYY,9.0,42,15.0,1.0,15.0,3.0,35.7%,2.4%,33.3%,.300,1.44,.409,61.2%,4.83,2.33
29,2018-05-06,BOS,13.1,53,15.5,1.4,11.5,1.4,43.4%,3.8%,39.6%,.200,0.90,.320,98.0%,2.34,1.13
0,2018-05-07,CLE,12.0,70,9.0,10.5,0.9,2.3,17.1%,20.0%,-2.9%,.364,2.83,.425,61.7%,8.16,7.11
1,2018-05-07,SFG,8.0,31,3.4,4.5,0.8,0.0,9.7%,12.9%,-3.2%,.154,1.00,.167,62.5%,3.91,5.77
2,2018-05-07,NYM,13.1,56,8.8,4.7,1.9,1.4,23.2%,12.5%,10.7%,.213,1.27,.242,72.4%,4.96,5.36
3,2018-05-07,PHI,13.0,59,9.7,8.3,1.2,0.7,23.7%,20.3%,3.4%,.217,1.69,.290,83.3%,5.01,5.28
4,2018-05-07,TOR,21.0,102,9.0,6.4,1.4,1.3,20.6%,14.7%,5.9%,.313,1.95,.371,66.1%,5.30,5.26
5,2018-05-07,LAA,13.1,59,7.4,5.4,1.4,0.7,18.6%,13.6%,5.1%,.286,1.65,.333,68.0%,4.29,4.80
6,2018-05-07,COL,7.0,34,12.9,7.7,1.7,1.3,29.4%,17.6%,11.8%,.250,1.86,.353,69.0%,4.73,4.76
7,2018-05-07,WSN,12.2,54,7.1,2.1,3.3,2.1,18.5%,5.6%,13.0%,.240,1.18,.243,76.3%,5.61,4.75
8,2018-05-07,LAD,14.0,62,7.7,4.5,1.7,1.3,19.4%,11.3%,8.1%,.259,1.50,.300,72.9%,5.02,4.69
9,2018-05-07,KCR,11.2,50,5.4,3.1,1.8,0.0,14.0%,8.0%,6.0%,.304,1.54,.359,83.3%,2.99,4.69
10,2018-05-07,MIL,10.2,50,10.1,5.1,2.0,2.5,24.0%,12.0%,12.0%,.286,1.69,.321,81.1%,6.54,4.58
11,2018-05-07,DET,10.0,47,8.1,2.7,3.0,1.8,19.1%,6.4%,12.8%,.333,1.70,.364,49.3%,4.86,4.57
12,2018-05-07,ARI,14.0,63,8.4,5.1,1.6,0.0,20.6%,12.7%,7.9%,.226,1.43,.293,66.7%,3.23,4.41
13,2018-05-07,HOU,7.2,35,11.7,5.9,2.0,0.0,28.6%,14.3%,14.3%,.267,1.70,.400,61.5%,2.51,4.23
14,2018-05-07,CHC,17.1,70,8.3,3.6,2.3,1.0,22.9%,10.0%,12.9%,.194,1.10,.227,81.4%,4.20,4.22
15,2018-05-07,CHW,15.2,64,8.6,2.9,3.0,0.6,23.4%,7.8%,15.6%,.224,1.15,.286,90.9%,3.22,4.19
16,2018-05-07,TEX,10.2,45,6.8,2.5,2.7,0.0,17.8%,6.7%,11.1%,.225,1.13,.265,50.0%,2.50,4.05
17,2018-05-07,SEA,17.0,76,10.6,3.2,3.3,1.6,26.3%,7.9%,18.4%,.294,1.53,.378,75.6%,4.51,3.97
18,2018-05-07,ATL,16.2,68,9.7,3.2,3.0,1.1,26.5%,8.8%,17.6%,.230,1.20,.293,82.4%,3.82,3.95
19,2018-05-07,STL,16.2,64,5.4,1.1,5.0,1.6,15.6%,3.1%,12.5%,.194,0.84,.184,91.8%,4.66,3.91
20,2018-05-07,OAK,14.0,58,9.6,3.9,2.5,0.0,25.9%,10.3%,15.5%,.220,1.21,.306,83.3%,2.52,3.34
21,2018-05-07,MIA,12.1,50,9.5,3.6,2.6,0.0,26.0%,10.0%,16.0%,.200,1.14,.281,78.6%,2.27,3.34
22,2018-05-07,PIT,11.0,46,13.1,5.7,2.3,0.0,34.8%,15.2%,19.6%,.179,1.27,.304,71.4%,2.16,3.21
23,2018-05-07,CIN,12.1,54,12.4,3.6,3.4,0.0,31.5%,9.3%,22.2%,.234,1.30,.367,66.7%,2.11,2.51
24,2018-05-07,TBR,12.2,47,9.9,0.7,14.0,1.4,29.8%,2.1%,27.7%,.174,0.71,.200,80.7%,3.24,2.49
25,2018-05-07,MIN,11.2,44,13.1,0.8,17.0,2.3,38.6%,2.3%,36.4%,.190,0.77,.227,100.0%,4.10,2.46
26,2018-05-07,SDP,13.2,54,12.5,2.6,4.8,0.0,35.2%,7.4%,27.8%,.229,1.10,.367,87.5%,1.48,2.44
27,2018-05-07,BAL,14.2,62,12.3,1.2,10.0,0.6,32.3%,3.2%,29.0%,.288,1.30,.421,59.1%,1.93,2.40
28,2018-05-07,NYY,12.0,55,14.3,0.8,19.0,2.3,34.5%,1.8%,32.7%,.308,1.42,.419,43.5%,3.74,2.01
29,2018-05-07,BOS,12.1,48,13.1,1.5,9.0,0.7,37.5%,4.2%,33.3%,.196,0.89,.296,93.8%,1.78,1.40
0,2018-05-08,CLE,4.2,30,7.7,11.6,0.7,1.9,13.3%,20.0%,-6.7%,.417,3.43,.474,54.8%,8.09,7.78
1,2018-05-08,KCR,7.1,31,2.5,4.9,0.5,0.0,6.5%,12.9%,-6.5%,.259,1.50,.280,81.8%,4.25,6.05
2,2018-05-08,LAA,10.1,47,7.0,7.0,1.0,0.9,17.0%,17.0%,0.0%,.270,1.74,.300,66.3%,5.19,5.69
3,2018-05-08,HOU,6.2,31,9.5,5.4,1.8,0.0,22.6%,12.9%,9.7%,.296,1.80,.400,75.0%,2.86,5.34
4,2018-05-08,SFG,12.0,53,4.5,3.8,1.2,1.5,11.3%,9.4%,1.9%,.255,1.42,.250,56.3%,5.58,5.20
5,2018-05-08,PHI,15.1,68,10.0,7.6,1.3,0.6,25.0%,19.1%,5.9%,.222,1.63,.306,85.4%,4.53,4.98
6,2018-05-08,COL,7.0,34,12.9,7.7,1.7,1.3,29.4%,17.6%,11.8%,.250,1.86,.353,69.0%,4.73,4.76
7,2018-05-08,SEA,12.0,59,10.5,4.5,2.3,1.5,23.7%,10.2%,13.6%,.333,1.92,.429,72.1%,4.99,4.75
8,2018-05-08,MIL,10.2,50,10.1,5.1,2.0,2.5,24.0%,12.0%,12.0%,.286,1.69,.321,81.1%,6.54,4.58
9,2018-05-08,LAD,10.0,46,9.9,6.3,1.6,1.8,23.9%,15.2%,8.7%,.308,1.90,.385,74.1%,5.66,4.55
