,Date,Rot,VH,Team,Pitcher,Final,Open,Close,RL,Open OU,Unnamed: 19,Close OU,Unnamed: 21,hand,qp,concat,F5,game_id
678,2018-05-20,914,H,SFO,TBLACH-L,9,-106,106.0,+1.5(-170),8.0,-110,8.0,-115,L,Ty Blach,520914TBLACH-L,3,Game 679
679,2018-05-20,916,H,BOS,ERODRIGUEZ-L,5,-200,-235.0,-1.5(-130),9.5,100,10.5,-119,L,Eduardo Rodriguez,520916ERODRIGUEZ-L,5,Game 680
680,2018-05-20,918,H,TOR,JBIAGINI-R,2,-106,-105.0,+1.5(-176),9.5,-110,9.5,-106,,,520918JBIAGINI-R,0,Game 681
681,2018-05-20,920,H,CWS,RLOPEZ-R,3,-120,-108.0,-1.5(+176),9.0,-110,8.5,-109,R,Reynaldo Lopez,520920RLOPEZ-R,3,Game 682
682,2018-05-20,922,H,KAN,ESKOGLUND-L,1,160,151.0,+1.5(-105),9.5,-110,9.0,-105,L,Eric Skoglund,520922ESKOGLUND-L,0,Game 683
683,2018-05-20,924,H,LAA,SOHTANI-R,5,-185,-197.0,-1.5(+105),8.0,-120,7.5,-101,R,Shohei Ohtani,520924SOHTANI-R,3,Game 684
684,2018-05-20,926,H,SEA,WLEBLANC-L,3,-165,-162.0,-1.5(+130),8.0,-110,8.5,-119,L,Wade LeBlanc,520926WLEBLANC-L,0,Game 685
685,2018-05-20,928,H,HOU,LMCCULLERSJR.-R,3,-145,-145.0,-1.5(+144),8.0,-120,7.5,-101,R,Lance McCullers Jr.,520928LMCCULLERSJR.-R,0,Game 686
686,2018-05-20,930,H,MIN,JODORIZZI-R,3,-115,-119.0,-1.5(+176),9.0,-110,9.0,-110,R,Jake Odorizzi,520930JODORIZZI-R,1,Game 687
687,2018-05-21,952,H,WAS,GGONZALEZ-L,10,-190,-180.0,-1.5(+120),8.0,-110,8.0,-115,L,Gio Gonzalez,521952GGONZALEZ-L,7,Game 688
688,2018-05-21,954,H,PHI,NPIVETTA-R,3,-119,-101.0,-1.5(+184),9.0,-110,8.5,-106,R,Nick Pivetta,521954NPIVETTA-R,1,Game 689
689,2018-05-21,956,H,NYM,JVARGAS-L,2,-137,-126.0,-1.5(+160),8.5,-110,8.5,-105,L,Jason Vargas,521956JVARGAS-L,1,Game 690
690,2018-05-21,958,H,MIL,CANDERSON-R,4,104,120.0,+1.5(-140),8.0,100,7.5,-104,R,Chase Anderson,521958CANDERSON-R,3,Game 691
691,2018-05-21,960,H,LAD,WBUEHLER-R,1,-170,-186.0,-1.5(+113),7.5,-120,7.0,-109,R,Walker Buehler,521960WBUEHLER-R,1,Game 692
692,2018-05-21,962,H,TEX,BCOLON-R,5,160,190.0,+1.5(+120),9.5,-110,9.5,-116,R,Bartolo Colon,521962BCOLON-R,4,Game 693
693,2018-05-21,964,H,CWS,HSANTIAGO-L,2,-108,-311.0,-1.5(+176),9.5,-110,9.5,-119,L,Hector Santiago,521964HSANTIAGO-L,1,Game 694
694,2018-05-21,966,H,MIN,JBERRIOS-R,4,-200,-215.0,-1.5(-105),9.0,-110,8.5,-117,R,Jose Berrios,521966JBERRIOS-R,2,Game 695
695,2018-05-21,968,H,STL,MMIKOLAS-R,6,-205,-215.0,-1.5(-105),8.5,-120,8.5,-115,R,Miles Mikolas,521968MMIKOLAS-R,5,Game 696
696,2018-05-22,902,H,PHI,VVELASQUEZ-R,1,-125,-117.0,-1.5(+176),8.5,100,8.5,-119,R,Vince Velasquez,522902VVELASQUEZ-R,1,Game 697
697,2018-05-22,904,H,WAS,JHELLICKSON-R,2,-190,-197.0,-1.5(-101),8.0,100,8.5,100,R,Jeremy Hellickson,522904JHELLICKSON-R,1,Game 698
698,2018-05-22,906,H,NYM,ZWHEELER-R,1,-135,-112.0,-1.5(+180),8.0,-120,7.0,-103,R,Zack Wheeler,522906ZWHEELER-R,1,Game 699
699,2018-05-22,908,H,CIN,MHARVEY-R,7,130,104.0,+1.5(-155),9.0,-119,9.0,-101,R,Matt Harvey,522908MHARVEY-R,6,Game 700
700,2018-05-22,910,H,MIL,JCHACIN-R,1,-140,-142.0,-1.5(+135),8.5,-110,9.0,102,R,Jhoulys Chacin,522910JCHACIN-R,0,Game 701
701,2018-05-22,912,H,LAD,BSTEWART-R,5,-145,-145.0,-1.5(+151),8.0,-120,8.5,-110,,,522912BSTEWART-R,2,Game 702
702,2018-05-22,914,H,TOR,JHAPP-L,5,104,106.0,+1.5(-175),8.5,-110,8.5,-112,L,J.A. Happ,522914JHAPP-L,5,Game 703
703,2018-05-22,916,H,TAM,JFARIA-R,2,190,205.0,+1.5(+125),7.5,-120,7.5,-112,R,Jake Faria,522916JFARIA-R,2,Game 704
704,2018-05-22,918,H,TEX,CHAMELS-L,6,140,147.0,+1.5(-110),9.5,-110,9.5,105,L,Cole Hamels,522918CHAMELS-L,6,Game 705
705,2018-05-22,920,H,CWS,JSHIELDS-R,3,110,117.0,+1.5(-145),9.0,-110,8.5,-110,R,James Shields,522920JSHIELDS-R,0,Game 706
706,2018-05-22,922,H,MIN,LLYNN-R,6,-145,-172.0,-1.5(+120),9.0,-110,9.0,-120,R,Lance Lynn,522922LLYNN-R,3,Game 707
707,2018-05-22,924,H,OAK,TCAHILL-R,2,-155,-140.0,-1.5(+148),8.5,100,8.0,-101,R,Trevor Cahill,522924TCAHILL-R,2,Game 708
708,2018-05-22,926,H,CUB,TCHATWOOD-R,1,-117,108.0,+1.5(-150),7.5,100,8.0,-108,R,Tyler Chatwood,522926TCHATWOOD-R,0,Game 709
709,2018-05-22,928,H,HOU,GCOLE-R,11,-275,-244.0,-1.5(-125),8.0,-115,8.0,-115,R,Gerrit Cole,522928GCOLE-R,5,Game 710
710,2018-05-22,930,H,STL,LWEAVER-R,1,-200,-194.0,-1.5(+105),8.5,-120,8.5,-105,R,Luke Weaver,522930LWEAVER-R,1,Game 711
711,2018-05-23,952,H,MIL,BSUTER-L,9,-116,-111.0,-1.5(+177),8.5,-105,8.0,-110,L,Brent Suter,523952BSUTER-L,8,Game 712
712,2018-05-23,954,H,WAS,EFEDDE-R,1,-125,-149.0,-1.5(+144),8.5,-120,8.5,-101,R,Erick Fedde,523954EFEDDE-R,0,Game 713
713,2018-05-23,956,H,PHI,JARRIETA-R,4,-147,-118.0,-1.5(+172),8.5,-120,9.0,-119,R,Jake Arrieta,523956JARRIETA-R,3,Game 714
714,2018-05-23,958,H,CIN,HBAILEY-R,4,103,105.0,+1.5(-155),9.5,-110,9.5,-104,R,Homer Bailey,523958HBAILEY-R,0,Game 715
715,2018-05-23,960,H,NYM,JDEGROM-R,1,-200,-240.0,-1.5(-115),7.0,-110,7.5,-120,R,Jacob deGrom,523960JDEGROM-R,1,Game 716
716,2018-05-23,962,H,LAD,KMAEDA-R,3,-152,-185.0,-1.5(+120),7.5,-120,7.5,-110,R,Kenta Maeda,523962KMAEDA-R,3,Game 717
717,2018-05-23,964,H,MIN,KGIBSON-R,1,-170,-154.0,-1.5(+140),8.5,-115,8.5,-116,R,Kyle Gibson,523964KGIBSON-R,1,Game 718
718,2018-05-23,966,H,TEX,DFISTER-R,12,165,181.0,+1.5(+113),10.0,100,9.5,-121,R,Doug Fister,523966DFISTER-R,7,Game 719
719,2018-05-23,968,H,TOR,ASANCHEZ-R,4,105,111.0,+1.5(-131),8.5,-105,9.5,-119,R,Aaron Sanchez,523968ASANCHEZ-R,3,Game 720
720,2018-05-23,970,H,TAM,CARCHER-R,1,118,126.0,+1.5(-135),7.5,-120,7.5,-104,R,Chris Archer,523970CARCHER-R,0,Game 721
721,2018-05-23,972,H,CWS,DCOVEY-R,11,110,109.0,+1.5(-151),9.5,-120,9.0,105,R,Dylan Covey,523972DCOVEY-R,9,Game 722
722,2018-05-23,974,H,OAK,DGOSSETT-R,0,-125,-112.0,-1.5(+176),8.5,-119,8.5,-110,,,523974DGOSSETT-R,0,Game 723
723,2018-05-23,976,H,STL,MWACHA-R,2,-195,-158.0,-1.5(+140),8.5,-120,8.0,-102,R,Michael Wacha,523976MWACHA-R,2,Game 724
724,2018-05-23,978,H,HOU,JVERLANDER-R,4,-260,-316.0,-1.5(-150),7.5,-110,8.0,-104,R,Justin Verlander,523978JVERLANDER-R,4,Game 725
725,2018-05-23,980,H,CUB,JLESTER-L,0,-167,-173.0,-1.5(+120),8.5,-110,8.5,-107,L,Jon Lester,523980JLESTER-L,0,Game 726
726,2018-05-24,902,H,CIN,LCASTILLO-R,5,-115,-113.0,-1.5(+180),9.0,-101,8.5,-119,R,Luis Castillo,524902LCASTILLO-R,5,Game 727
727,2018-05-24,904,H,MIL,ZDAVIES-R,0,-150,-160.0,-1.5(+130),8.5,-110,9.0,-113,R,Zach Davies,524904ZDAVIES-R,0,Game 728
728,2018-05-24,906,H,TOR,MESTRADA-R,1,110,117.0,+1.5(-135),9.5,-105,9.5,-120,R,Marco Estrada,524906MESTRADA-R,0,Game 729
729,2018-05-24,908,H,CWS,LGIOLITO-R,3,-115,136.0,+1.5(-120),9.0,-101,9.5,-105,R,Lucas Giolito,524908LGIOLITO-R,3,Game 730
730,2018-05-24,910,H,OAK,JLucas-R,4,-112,-135.0,-1.5(+155),9.0,-120,9.0,-111,,,524910JLucas-R,4,Game 731
731,2018-05-24,912,H,CLE,MCLEVINGER-R,2,125,109.0,+1.5(-155),8.0,-115,7.5,100,R,Mike Clevinger,524912MCLEVINGER-R,2,Game 732
732,2018-05-24,914,H,TAM,BSNELL-L,6,115,106.0,+1.5(-160),8.0,-110,7.0,100,L,Blake Snell,524914BSNELL-L,6,Game 733
733,2018-05-24,916,H,TEX,ABIBENS-DIRKX-R,2,-135,104.0,+1.5(-152),10.0,-115,10.0,-111,R,Austin Bibens-Dirkx,524916ABIBENS-DIRKX-R,0,Game 734
734,2018-05-25,952,H,CUB,KHENDRICKS-R,6,-205,-235.0,-1.5(-121),9.5,-115,11.0,-125,R,Kyle Hendricks,525952KHENDRICKS-R,1,Game 735
735,2018-05-25,954,H,PIT,JMUSGROVE-R,8,-109,-129.0,-1.5(+151),8.5,100,9.0,-115,R,Joe Musgrove,525954JMUSGROVE-R,0,Game 736
736,2018-05-25,956,H,MIA,JURENA-R,5,230,210.0,+1.5(+125),7.0,-115,7.0,-118,R,Jose Urena,525956JURENA-R,2,Game 737
737,2018-05-25,958,H,MIL,JGUERRA-R,4,108,109.0,+1.5(-160),7.5,-115,8.0,100,R,Junior Guerra,525958JGUERRA-R,3,Game 738
738,2018-05-25,960,H,COL,JGRAY-R,5,-175,-195.0,-1.5(-110),11.0,-119,11.5,-101,R,Jon Gray,525960JGRAY-R,4,Game 739
739,2018-05-25,962,H,LAD,RSTRIPLING-R,4,-200,-187.0,-1.5(+115),7.5,-110,7.5,-121,R,Ross Stripling,525962RSTRIPLING-R,4,Game 740
740,2018-05-25,964,H,NYY,LSEVERINO-R,2,-230,-235.0,-1.5(-117),8.0,-101,9.0,-101,R,Luis Severino,525964LSEVERINO-R,1,Game 741
741,2018-05-25,966,H,DET,MFIERS-R,5,110,-109.0,-1.5(+180),9.0,-119,9.0,-108,R,Mike Fiers,525966MFIERS-R,2,Game 742
742,2018-05-25,968,H,TAM,SROMO-R,0,-145,-160.0,-1.5(+130),8.5,-115,8.0,-110,,,525968SROMO-R,0,Game 743
743,2018-05-25,970,H,CLE,CKLUBER-R,2,-150,-155.0,-1.5(+144),7.0,100,7.5,-101,R,Corey Kluber,525970CKLUBER-R,1,Game 744
744,2018-05-25,972,H,TEX,MMINOR-L,8,-145,-142.0,-1.5(+144),10.0,-110,9.5,-110,L,Mike Minor,525972MMINOR-L,6,Game 745
745,2018-05-25,974,H,SEA,JPAXTON-L,2,-170,-160.0,-1.5(+135),7.0,100,7.0,-101,L,James Paxton,525974JPAXTON-L,1,Game 746
746,2018-05-25,976,H,PHI,ZEFLIN-R,5,-140,109.0,+1.5(-168),8.5,-101,9.0,-101,R,Zach Eflin,525976ZEFLIN-R,1,Game 747
747,2018-05-25,978,H,BOS,ERODRIGUEZ-L,6,-170,-186.0,-1.5(+105),9.0,112,10.5,-102,L,Eduardo Rodriguez,525978ERODRIGUEZ-L,3,Game 748
748,2018-05-25,980,H,OAK,SMANAEA-L,1,-135,-140.0,-1.5(+155),7.5,-120,7.0,100,L,Sean Manaea,525980SMANAEA-L,1,Game 749
749,2018-05-26,902,H,PIT,TWILLIAMS-R,1,-105,-106.0,+1.5(-172),8.5,-120,8.5,-110,R,Trevor Williams,526902TWILLIAMS-R,1,Game 750
750,2018-05-26,904,H,MIL,CANDERSON-R,17,-165,-143.0,-1.5(+144),9.0,100,9.5,-110,R,Chase Anderson,526904CANDERSON-R,10,Game 751
751,2018-05-26,906,H,MIA,WCHEN-L,1,150,135.0,+1.5(-124),8.5,-120,8.0,-120,L,Wei-Yin Chen,526906WCHEN-L,1,Game 752
752,2018-05-26,908,H,CUB,JQUINTANA-L,4,-195,-240.0,-1.5(-132),9.0,-115,10.0,-118,L,Jose Quintana,526908JQUINTANA-L,3,Game 753
753,2018-05-26,910,H,COL,TANDERSON-L,5,-140,-176.0,-1.5(+105),11.0,100,11.5,-108,L,Tyler Anderson,526910TANDERSON-L,4,Game 754
754,2018-05-26,912,H,LAD,AWOOD-L,5,-195,-225.0,-1.5(-105),7.0,-110,7.0,105,L,Alex Wood,526912AWOOD-L,5,Game 755
755,2018-05-26,914,H,TEX,BCOLON-R,4,-140,-138.0,-1.5(+144),10.0,100,10.5,-110,R,Bartolo Colon,526914BCOLON-R,2,Game 756
756,2018-05-26,916,H,DET,FLIRIANO-L,4,-135,-104.0,-1.5(+170),9.0,-120,9.5,-115,L,Francisco Liriano,526916FLIRIANO-L,3,Game 757
757,2018-05-26,918,H,TAM,RSTANEK-R,5,-140,-143.0,-1.5(+146),8.5,100,8.0,-102,,,526918RSTANEK-R,5,Game 758
758,2018-05-26,920,H,NYY,SGRAY-R,4,-160,-155.0,-1.5(+128),9.5,-105,10.0,-110,R,Sonny Gray,526920SGRAY-R,4,Game 759
759,2018-05-26,922,H,CLE,CCARRASCO-R,8,110,-109.0,-1.5(+184),8.0,-120,8.0,-110,R,Carlos Carrasco,526922CCARRASCO-R,7,Game 760
760,2018-05-26,924,H,SEA,WLEBLANC-L,4,-145,-127.0,-1.5(+160),7.5,-110,8.5,-105,L,Wade LeBlanc,526924WLEBLANC-L,0,Game 761
761,2018-05-26,926,H,BOS,DPOMERANZ-L,8,-130,-125.0,-1.5(+150),9.5,-110,10.5,105,L,Drew Pomeranz,526926DPOMERANZ-L,4,Game 762
762,2018-05-26,928,H,PHI,ANOLA-R,2,-195,-181.0,-1.5(+112),8.5,-120,8.5,-101,R,Aaron Nola,526928ANOLA-R,1,Game 763
763,2018-05-26,930,H,OAK,DMENGDEN-R,3,-140,-166.0,-1.5(+127),8.0,-110,9.0,-125,R,Daniel Mengden,526930DMENGDEN-R,1,Game 764
764,2018-05-27,952,H,MIA,EHERNANDEZ-R,2,175,190.0,+1.5(+120),7.5,-119,7.5,-101,R,Elieser Hernandez,527952EHERNANDEZ-R,0,Game 765
765,2018-05-27,954,H,PIT,JTAILLON-R,4,115,-116.0,-1.5(+172),8.5,-119,8.0,-113,R,Jameson Taillon,527954JTAILLON-R,4,Game 766
766,2018-05-27,956,H,MIL,JCHACIN-R,8,-175,-140.0,-1.5(+140),9.0,-110,9.0,-109,R,Jhoulys Chacin,527956JCHACIN-R,4,Game 767
767,2018-05-27,958,H,COL,GMARQUEZ-R,8,-150,-170.0,-1.5(+105),11.5,-101,12.5,-105,R,German Marquez,527958GMARQUEZ-R,3,Game 768
768,2018-05-27,960,H,LAD,WBUEHLER-R,6,-255,-255.0,-1.5(-125),7.5,-119,7.5,-103,R,Walker Buehler,527960WBUEHLER-R,2,Game 769
769,2018-05-27,962,H,CUB,TCHATWOOD-R,8,-195,-178.0,-1.5(+110),9.5,-110,10.0,-105,R,Tyler Chatwood,527962TCHATWOOD-R,8,Game 770
770,2018-05-27,964,H,NYY,MTANAKA-R,3,-150,-161.0,-1.5(+129),9.5,-120,8.0,-112,R,Masahiro Tanaka,527964MTANAKA-R,3,Game 771
771,2018-05-27,966,H,DET,BHARDY-L,3,105,-134.0,-1.5(+151),9.0,100,9.5,-110,L,Blaine Hardy,527966BHARDY-L,3,Game 772
772,2018-05-27,968,H,TAM,SROMO-R,8,-106,-109.0,-1.5(+172),8.0,100,8.0,-120,,,527968SROMO-R,7,Game 773
773,2018-05-27,970,H,CLE,TBAUER-R,10,130,114.0,+1.5(-149),7.5,-110,8.0,-106,R,Trevor Bauer,527970TBAUER-R,3,Game 774
774,2018-05-27,972,H,TEX,CHAMELS-L,3,-165,-200.0,-1.5(-101),9.5,-101,10.0,-105,L,Cole Hamels,527972CHAMELS-L,0,Game 775
775,2018-05-27,974,H,SEA,MLEAKE-R,3,-106,112.0,+1.5(-148),8.5,-120,8.0,-107,R,Mike Leake,527974MLEAKE-R,1,Game 776
776,2018-05-27,976,H,BOS,CSALE-L,1,-235,-215.0,-1.5(-110),8.0,-132,7.5,-120,L,Chris Sale,527976CSALE-L,0,Game 777
777,2018-05-27,978,H,PHI,NPIVETTA-R,3,-106,101.0,+1.5(-180),8.5,-120,8.0,-105,R,Nick Pivetta,527978NPIVETTA-R,0,Game 778
778,2018-05-27,980,H,OAK,FMONTAS-R,2,-119,111.0,+1.5(-154),7.5,-110,8.0,-110,R,Frankie Montas,527980FMONTAS-R,1,Game 779
779,2018-05-28,902,H,PIT,CKUHL-R,0,110,-105.0,-1.5(+184),9.0,-120,9.0,101,R,Chad Kuhl,528902CKUHL-R,0,Game 780
780,2018-05-28,904,H,ATL,MFRIED-L,4,125,-311.0,-1.5(+184),8.0,100,7.5,-115,,,528904MFRIED-L,0,Game 781
781,2018-05-28,906,H,MIL,BSUTER-L,8,105,-109.0,-1.5(+172),9.0,-120,9.0,-101,L,Brent Suter,528906BSUTER-L,5,Game 782
782,2018-05-28,908,H,SDG,ELAUER-L,2,105,-116.0,-1.5(+180),7.0,119,7.5,-115,L,Eric Lauer,528908ELAUER-L,1,Game 783
783,2018-05-28,910,H,ARI,MKOCH-R,12,-155,-114.0,-1.5(+176),8.5,-101,9.0,-103,R,Matt Koch,528910MKOCH-R,9,Game 784
784,2018-05-28,912,H,COL,CBETTIS-R,6,-145,-111.0,-1.5(+160),11.5,-110,11.0,-101,R,Chad Bettis,528912CBETTIS-R,4,Game 785
785,2018-05-28,914,H,LAD,BSTEWART-R,5,-135,-138.0,-1.5(+152),8.0,-115,8.5,-119,,,528914BSTEWART-R,0,Game 786
786,2018-05-28,916,H,NYY,DGERMAN-R,1,140,100.0,+1.5(-165),8.5,100,8.5,-121,R,Domingo German,528916DGERMAN-R,0,Game 787
787,2018-05-28,918,H,BOS,DPRICE-L,8,-190,-180.0,-1.5(+109),9.0,100,9.0,-110,L,David Price,528918DPRICE-L,7,Game 788
788,2018-05-28,920,H,DET,MBOYD-L,9,140,156.0,+1.5(+105),9.0,101,10.0,-103,L,Matthew Boyd,528920MBOYD-L,5,Game 789
789,2018-05-28,922,H,OAK,TCAHILL-R,0,-135,-129.0,-1.5(+166),7.5,-105,8.0,-111,R,Trevor Cahill,528922TCAHILL-R,0,Game 790
790,2018-05-28,924,H,CLE,APLUTKO-R,9,-185,-180.0,-1.5(+100),9.0,108,10.0,-105,R,Adam Plutko,528924APLUTKO-R,7,Game 791
791,2018-05-28,926,H,SEA,MGONZALES-L,2,-170,-175.0,-1.5(+120),8.5,-120,8.0,-115,L,Marco Gonzales,528926MGONZALES-L,0,Game 792
792,2018-05-28,928,H,KAN,JJUNIS-R,5,-115,113.0,+1.5(-150),9.5,-119,9.0,-115,R,Jakob Junis,528928JJUNIS-R,2,Game 793
793,2018-05-28,930,H,BAL,ACOBB-R,0,140,114.0,+1.5(-135),9.0,112,9.0,-109,R,Alex Cobb,528930ACOBB-R,0,Game 794
794,2018-05-28,932,H,ATL,BMCCARTHY-R,5,-150,-170.0,-1.5(+120),9.5,-110,9.0,-116,R,Brandon McCarthy,528932BMCCARTHY-R,4,Game 795
795,2018-05-29,952,H,PIT,NKINGHAM-R,6,120,120.0,+1.5(-135),8.0,-115,8.5,105,R,Nick Kingham,529952NKINGHAM-R,4,Game 796
796,2018-05-29,954,H,ATL,ASANCHEZ-R,7,-135,-136.0,-1.5(+144),9.0,100,8.5,100,R,Aaron Sanchez,529954ASANCHEZ-R,2,Game 797
797,2018-05-29,956,H,MIL,ZDAVIES-R,1,105,-115.0,-1.5(+170),9.0,-110,8.5,-115,R,Zach Davies,529956ZDAVIES-R,0,Game 798
798,2018-05-29,958,H,COL,KFREELAND-L,11,-150,-146.0,-1.5(+120),11.0,105,11.5,-110,L,Kyle Freeland,529958KFREELAND-L,6,Game 799
799,2018-05-29,960,H,ARI,ZGODLEY-R,5,-120,-110.0,-1.5(+188),8.0,-110,8.0,-101,R,Zack Godley,529960ZGODLEY-R,5,Game 800
800,2018-05-29,962,H,SDG,TROSS-R,9,-150,-164.0,-1.5(+148),7.0,-105,7.0,-122,R,Tyson Ross,529962TROSS-R,3,Game 801
801,2018-05-29,964,H,LAD,KMAEDA-R,1,-145,-193.0,-1.5(+114),7.5,-120,7.0,-119,R,Kenta Maeda,529964KMAEDA-R,0,Game 802
802,2018-05-29,966,H,CLE,MCLEVINGER-R,7,-289,-289.0,-1.5(-148),10.0,-105,10.0,-105,R,Mike Clevinger,529966MCLEVINGER-R,5,Game 803
803,2018-05-29,968,H,NYY,CSABATHIA-L,6,120,114.0,+1.5(-150),9.0,-110,9.0,-110,L,CC Sabathia,529968CSABATHIA-L,3,Game 804
804,2018-05-29,970,H,DET,MFULMER-R,2,120,125.0,+1.5(-125),8.5,100,9.0,-108,R,Michael Fulmer,529970MFULMER-R,1,Game 805
805,2018-05-29,972,H,BOS,RPORCELLO-R,8,-185,-190.0,-1.5(-110),9.5,100,9.5,-110,R,Rick Porcello,529972RPORCELLO-R,4,Game 806
806,2018-05-29,974,H,KAN,DDUFFY-L,2,115,111.0,+1.5(-145),9.0,-110,9.0,-125,L,Danny Duffy,529974DDUFFY-L,0,Game 807
807,2018-05-29,976,H,OAK,DGOSSETT-R,3,110,-104.0,+1.5(-164),8.0,-115,7.5,-120,,,529976DGOSSETT-R,1,Game 808
808,2018-05-29,978,H,SEA,FHERNANDEZ-R,5,-175,-149.0,-1.5(+135),8.5,-120,8.5,105,R,Felix Hernandez,529978FHERNANDEZ-R,4,Game 809
809,2018-05-29,980,H,BAL,DBUNDY-R,2,115,-115.0,-1.5(+160),9.0,-110,9.0,105,R,Dylan Bundy,529980DBUNDY-R,2,Game 810
810,2018-05-30,902,H,MIL,JGUERRA-R,3,-106,-109.0,-1.5(+184),9.0,-115,8.5,-120,R,Junior Guerra,530902JGUERRA-R,1,Game 811
811,2018-05-30,904,H,ARI,PCORBIN-L,4,-200,-200.0,-1.5(-101),8.5,-111,8.0,-115,L,Patrick Corbin,530904PCORBIN-L,4,Game 812
812,2018-05-30,906,H,PIT,JMUSGROVE-R,2,110,116.0,+1.5(-136),8.0,-110,8.0,-118,R,Joe Musgrove,530906JMUSGROVE-R,2,Game 813
813,2018-05-30,908,H,ATL,JTEHERAN-R,1,-180,-150.0,-1.5(+144),9.0,100,9.0,-112,R,Julio Teheran,530908JTEHERAN-R,0,Game 814
814,2018-05-30,910,H,COL,JGRAY-R,4,-180,-160.0,-1.5(+115),11.5,-121,10.5,-101,R,Jon Gray,530910JGRAY-R,4,Game 815
815,2018-05-30,912,H,SDG,CRICHARD-L,3,-140,-126.0,-1.5(+170),7.0,-105,7.0,105,L,Clayton Richard,530912CRICHARD-L,1,Game 816
816,2018-05-30,914,H,LAD,RSTRIPLING-R,8,-174,-190.0,-1.5(+115),8.0,-111,7.5,-115,R,Ross Stripling,530914RSTRIPLING-R,7,Game 817
817,2018-05-30,916,H,BOS,ERODRIGUEZ-L,6,-190,-185.0,-1.5(+115),10.0,-110,9.0,-120,L,Eduardo Rodriguez,530916ERODRIGUEZ-L,2,Game 818
818,2018-05-30,918,H,CLE,CKLUBER-R,9,-300,-250.0,-1.5(-135),8.0,-110,8.5,105,R,Corey Kluber,530918CKLUBER-R,9,Game 819
819,2018-05-30,920,H,NYY,LSEVERINO-R,5,-170,-193.0,-1.5(+104),8.0,-121,8.0,-120,R,Luis Severino,530920LSEVERINO-R,3,Game 820
820,2018-05-30,922,H,DET,MFIERS-R,6,180,212.0,+1.5(+116),9.0,-120,8.5,-115,R,Mike Fiers,530922MFIERS-R,1,Game 821
821,2018-05-30,924,H,KAN,BKELLER-R,11,123,119.0,+1.5(-145),9.0,-105,9.0,-116,R,Brad Keller,530924BKELLER-R,9,Game 822
822,2018-05-30,926,H,OAK,SMANAEA-L,0,-170,-126.0,-1.5(+163),8.0,-105,8.0,-120,L,Sean Manaea,530926SMANAEA-L,0,Game 823
823,2018-05-30,928,H,SEA,JPAXTON-L,6,-235,-276.0,-1.5(-134),8.0,-109,7.5,-125,L,James Paxton,530928JPAXTON-L,4,Game 824
824,2018-05-30,930,H,BAL,DHESS-R,0,205,230.0,+1.5(+144),8.5,-109,9.0,-120,R,David Hess,530930DHESS-R,0,Game 825
825,2018-05-31,952,H,NYM,SLUGO-R,1,125,147.0,+1.5(-110),8.0,-110,8.0,-110,R,Seth Lugo,531952SLUGO-R,0,Game 826
826,2018-05-31,954,H,STL,JFLAHERTY-R,10,-165,-133.0,-1.5(+151),8.0,-101,8.0,-101,R,Jack Flaherty,531954JFLAHERTY-R,5,Game 827
827,2018-05-31,956,H,ATL,SNEWCOMB-L,4,-115,-122.0,-1.5(+166),8.5,-119,8.5,-105,L,Sean Newcomb,531956SNEWCOMB-L,3,Game 828
828,2018-05-31,958,H,LAD,CKERSHAW-L,1,-170,-163.0,-1.5(+137),6.5,100,6.5,-122,L,Clayton Kershaw,531958CKERSHAW-L,1,Game 829
829,2018-05-31,960,H,SDG,JLYLES-R,8,-140,-133.0,-1.5(+160),7.5,100,7.5,-105,R,Jordan Lyles,531960JLYLES-R,7,Game 830
830,2018-05-31,962,H,DET,RCARPENTER-L,6,195,175.0,+1.5(+117),9.5,-110,10.0,-125,,,531962RCARPENTER-L,5,Game 831
831,2018-05-31,964,H,OAK,DMENGDEN-R,7,-140,-142.0,-1.5(+155),8.0,-119,8.0,-115,R,Daniel Mengden,531964DMENGDEN-R,3,Game 832
832,2018-05-31,968,H,HOU,LMCCULLERSJR.-R,4,-205,-200.0,-1.5(-105),9.0,-110,8.5,-110,R,Lance McCullers Jr.,531968LMCCULLERSJR.-R,4,Game 833
833,2018-05-31,970,H,MIN,JODORIZZI-R,8,110,114.0,+1.5(-140),9.0,-110,9.5,-105,R,Jake Odorizzi,531970JODORIZZI-R,2,Game 834
834,2018-05-31,972,H,SEA,WLEBLANC-L,6,-180,-140.0,-1.5(+146),8.5,-120,7.5,-101,L,Wade LeBlanc,531972WLEBLANC-L,5,Game 835
835,2018-06-01,902,H,NYM,ZWHEELER-R,4,125,-107.0,+1.5(-170),8.5,-110,8.5,-101,R,Zack Wheeler,601902ZWHEELER-R,2,Game 836
836,2018-06-01,904,H,ATL,MFOLTYNEWICZ-R,4,125,123.0,+1.5(-137),8.5,-120,8.0,-115,R,Mike Foltynewicz,601904MFOLTYNEWICZ-R,0,Game 837
837,2018-06-01,906,H,STL,MMIKOLAS-R,0,-155,-109.0,-1.5(+180),8.0,-105,8.0,-115,R,Miles Mikolas,601906MMIKOLAS-R,0,Game 838
838,2018-06-01,908,H,COL,TANDERSON-L,8,110,-105.0,+1.5(-168),11.0,-110,11.5,-102,L,Tyler Anderson,601908TANDERSON-L,6,Game 839
