,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
4,2018-05-23,CIN,7.0,29,5.1,3.9,1.3,0.0,13.8%,10.3%,3.5%,.192,1.14,.227,87.5%,3.30,5.43
5,2018-05-23,ATL,4.0,17,4.5,2.3,2.0,0.0,11.8%,5.9%,5.9%,.250,1.25,.286,60.0%,2.91,5.39
6,2018-05-23,BAL,4.1,20,10.4,8.3,1.3,4.2,25.0%,20.0%,5.0%,.250,1.85,.222,57.7%,9.62,5.15
7,2018-05-23,TBR,3.0,14,15.0,9.0,1.7,0.0,35.7%,21.4%,14.3%,.100,1.33,.167,25.0%,2.83,5.03
8,2018-05-23,LAA,4.0,16,9.0,4.5,2.0,0.0,25.0%,12.5%,12.5%,.214,1.25,.300,80.0%,2.66,4.73
9,2018-05-23,NYM,2.0,11,9.0,4.5,2.0,0.0,18.2%,9.1%,9.1%,.500,3.00,.625,66.7%,2.66,4.31
10,2018-05-23,DET,3.1,11,8.1,2.7,3.0,0.0,27.3%,9.1%,18.2%,.100,0.60,.143,100.0%,2.26,4.24
11,2018-05-23,WSN,3.1,12,8.1,2.7,3.0,0.0,25.0%,8.3%,16.7%,.182,0.90,.250,100.0%,2.26,4.24
12,2018-05-23,COL,1.2,4,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,3.16,4.15
13,2018-05-23,PHI,2.1,9,7.7,3.9,2.0,0.0,22.2%,11.1%,11.1%,.125,0.86,.167,100.0%,2.73,4.15
14,2018-05-23,CLE,3.0,10,6.0,0.0,2.0,0.0,20.0%,0.0%,20.0%,.100,0.33,.125,100.0%,1.83,4.03
15,2018-05-23,STL,3.1,16,10.8,5.4,2.0,0.0,25.0%,12.5%,12.5%,.308,1.80,.400,50.0%,2.56,3.55
16,2018-05-23,MIA,3.0,11,3.0,0.0,1.0,0.0,9.1%,0.0%,9.1%,.182,0.67,.200,100.0%,2.49,3.04
17,2018-05-23,CHW,2.0,6,4.5,0.0,1.0,0.0,16.7%,0.0%,16.7%,.000,0.00,.000,100.0%,2.16,2.99
18,2018-05-23,TEX,4.2,18,13.5,0.0,7.0,1.9,38.9%,0.0%,38.9%,.176,0.64,.222,76.9%,3.59,2.93
19,2018-05-23,MIN,3.0,13,9.0,3.0,3.0,0.0,23.1%,7.7%,15.4%,.333,1.67,.444,80.0%,2.16,2.71
20,2018-05-23,ARI,4.2,17,9.6,3.9,2.5,1.9,29.4%,11.8%,17.6%,.200,1.07,.222,100.0%,5.09,2.66
21,2018-05-23,KCR,5.0,17,9.0,1.8,5.0,0.0,29.4%,5.9%,23.5%,.063,0.40,.091,100.0%,1.76,2.42
22,2018-05-23,HOU,3.0,12,12.0,0.0,4.0,0.0,33.3%,0.0%,33.3%,.250,1.00,.375,100.0%,0.49,2.15
23,2018-05-23,NYY,3.2,19,19.6,4.9,4.0,0.0,42.1%,10.5%,31.6%,.294,1.91,.556,28.6%,0.43,1.33
24,2018-05-23,SDP,2.1,8,11.6,0.0,3.0,0.0,37.5%,0.0%,37.5%,.250,0.86,.400,100.0%,0.59,1.30
25,2018-05-23,LAD,2.1,8,11.6,0.0,3.0,0.0,37.5%,0.0%,37.5%,.250,0.86,.400,100.0%,0.59,1.30
26,2018-05-23,BOS,3.0,9,12.0,0.0,4.0,0.0,44.4%,0.0%,44.4%,.000,0.00,.000,100.0%,0.49,1.04
27,2018-05-23,CHC,2.0,9,18.0,0.0,4.0,0.0,44.4%,0.0%,44.4%,.333,1.50,.600,100.0%,-0.84,0.81
28,2018-05-23,MIL,3.1,10,16.2,0.0,6.0,0.0,60.0%,0.0%,60.0%,.000,0.00,.000,100.0%,-0.44,-0.44
29,2018-05-23,SEA,2.0,6,18.0,0.0,4.0,0.0,66.7%,0.0%,66.7%,.167,0.50,.500,100.0%,-0.84,-0.84
0,2018-05-24,TEX,2.2,13,6.7,3.4,2.0,0.0,15.4%,7.7%,7.7%,.273,1.50,.333,60.0%,3.91,5.77
1,2018-05-24,MIL,5.0,23,5.4,3.6,1.5,0.0,13.0%,8.7%,4.3%,.333,1.80,.389,88.9%,3.16,4.81
2,2018-05-24,BOS,4.1,17,6.2,4.2,1.5,0.0,17.6%,11.8%,5.9%,.267,1.38,.333,100.0%,3.16,4.69
3,2018-05-24,PIT,2.2,10,6.7,3.4,2.0,0.0,20.0%,10.0%,10.0%,.111,0.75,.143,100.0%,2.79,4.02
4,2018-05-24,TOR,4.2,21,9.6,3.9,2.5,1.9,23.8%,9.5%,14.3%,.263,1.50,.308,53.6%,5.09,3.72
5,2018-05-24,CHW,7.2,33,9.4,4.7,2.0,0.0,24.2%,12.1%,12.1%,.207,1.30,.286,80.0%,2.64,3.50
6,2018-05-24,NYM,3.0,9,6.0,0.0,2.0,0.0,22.2%,0.0%,22.2%,.111,0.33,.143,100.0%,1.83,3.48
7,2018-05-24,KCR,1.1,6,20.3,6.8,3.0,0.0,50.0%,16.7%,33.3%,.200,1.50,.500,50.0%,0.91,3.39
8,2018-05-24,TBR,3.0,13,9.0,0.0,3.0,3.0,23.1%,0.0%,23.1%,.308,1.33,.333,38.5%,5.49,3.36
9,2018-05-24,HOU,3.0,11,9.0,0.0,3.0,0.0,27.3%,0.0%,27.3%,.182,0.67,.250,100.0%,1.16,2.81
10,2018-05-24,OAK,7.0,26,9.0,1.3,7.0,0.0,26.9%,3.9%,23.1%,.280,1.14,.389,87.5%,1.59,2.53
11,2018-05-24,CIN,3.0,12,15.0,0.0,5.0,3.0,41.7%,0.0%,41.7%,.250,1.00,.333,62.5%,4.16,2.03
12,2018-05-24,CLE,3.2,16,12.3,0.0,5.0,2.5,31.3%,0.0%,31.3%,.313,1.36,.400,55.6%,3.98,1.79
13,2018-05-24,LAA,1.2,6,10.8,0.0,2.0,0.0,33.3%,0.0%,33.3%,.167,0.60,.250,100.0%,0.76,1.75
14,2018-05-24,SEA,2.0,6,13.5,0.0,3.0,0.0,50.0%,0.0%,50.0%,.000,0.00,.000,100.0%,0.16,0.99
0,2018-05-25,CLE,2.2,21,0.0,6.7,0.0,3.4,0.0%,9.5%,-9.5%,.563,4.12,.500,17.2%,12.54,8.90
1,2018-05-25,SFG,2.0,11,4.5,13.5,0.3,0.0,9.1%,27.3%,-18.2%,.429,3.00,.429,50.0%,6.66,7.49
2,2018-05-25,MIA,3.0,18,9.0,12.0,0.8,0.0,16.7%,22.2%,-5.6%,.357,3.00,.455,44.4%,5.16,6.81
