,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RL,Open OU,Unnamed: 19,Close OU,Unnamed: 21,source,qp_match,fit,hand,qp,concat
2518,701,905,V,WAS,GGONZALEZ-L,0,0,0,1,2,0,0,0,0,3,-104,-135.0,-1.5(+115),9.0,-121,9.5,-102,GGONZALEZ,GGonzalez,100.0,L,Gio Gonzalez,701905GGONZALEZ-L
2519,701,906,H,PHI,JARRIETA-R,0,0,0,0,3,0,0,0,0,4,-106,120.0,+1.5(-135),9.0,101,9.5,-118,JARRIETA,JArrieta,100.0,R,Jake Arrieta,701906JARRIETA-R
2520,701,907,V,ATL,MFOLTYNEWICZ-R,0,1,0,0,0,5,0,0,0,6,105,-115.0,-1.5(+138),8.5,-105,8.5,-115,MFOLTYNEWICZ,MFoltynewicz,100.0,R,Mike Foltynewicz,701907MFOLTYNEWICZ-R
2521,701,908,H,STL,JGANT-R,0,0,0,0,0,0,5,0,0,5,-115,105.0,+1.5(-158),8.5,-115,8.5,-105,JGANT,JGant,100.0,R,John Gant,701908JGANT-R
2522,701,909,V,SFO,DHOLLAND-L,0,1,2,1,4,0,0,0,1,9,120,118.0,+1.5(-180),8.5,-110,8.0,-115,DHOLLAND,DHolland,100.0,L,Derek Holland,701909DHOLLAND-L
2523,701,910,H,ARI,ZGODLEY-R,0,2,0,1,0,0,2,0,1,6,-135,-133.0,-1.5(+155),8.5,-110,8.0,-105,ZGODLEY,ZGodley,100.0,R,Zack Godley,701910ZGODLEY-R
2524,701,911,V,PIT,JTAILLON-R,0,1,0,1,4,1,0,0,0,7,-104,-113.0,-1.5(+140),7.5,-110,7.5,-110,JTAILLON,JTaillon,100.0,R,Jameson Taillon,701911JTAILLON-R
2525,701,912,H,SDG,TROSS-R,0,2,1,0,1,1,0,0,0,5,-106,103.0,+1.5(-160),7.5,-110,7.5,-110,TROSS,TRoss,100.0,R,Tyson Ross,701912TROSS-R
2526,701,913,V,COL,CBETTIS-R,0,1,2,0,1,0,0,0,0,4,180,200.0,+1.5(-101),8.0,-110,8.5,-101,CBETTIS,CBettis,100.0,R,Chad Bettis,701913CBETTIS-R
2527,701,914,H,LAD,RSTRIPLING-R,1,0,1,0,2,0,0,2,x,6,-205,-225.0,-1.5(-119),8.0,-110,8.5,-119,RSTRIPLING,RStripling,100.0,R,Ross Stripling,701914RSTRIPLING-R
2528,701,915,V,LAA,DMCGUIRE-R,1,0,0,0,0,0,0,1,0,2,110,103.0,+1.5(-192),10.0,-105,10.0,-115,,,,,,701915DMCGUIRE-R
2529,701,916,H,BAL,KGAUSMAN-R,0,0,0,6,2,0,0,0,x,8,-120,-113.0,-1.5(+164),10.0,-115,10.0,-105,KGAUSMAN,KGausman,100.0,R,Kevin Gausman,701916KGAUSMAN-R
2530,701,917,V,DET,JZIMMERMANN-R,0,0,0,0,5,2,0,0,2,9,180,177.0,+1.5(-110),8.5,-120,9.0,-109,JZIMMERMANN,JZimmermann,100.0,R,Jordan Zimmermann,701917JZIMMERMANN-R
2531,701,918,H,TOR,JHAPP-L,1,0,0,0,0,0,0,0,0,1,-205,-202.0,-1.5(-110),8.5,100,9.0,-111,JHAPP,JHapp,100.0,L,J.A. Happ,701918JHAPP-L
2532,701,919,V,HOU,CMORTON-R,0,0,0,0,0,0,1,0,1,2,-150,-150.0,-1.5(+110),7.0,-101,7.0,110,CMORTON,CMorton,100.0,R,Charlie Morton,701919CMORTON-R
2533,701,920,H,TAM,BSNELL-L,0,0,0,0,0,0,2,1,x,3,135,135.0,+1.5(-130),7.0,-119,7.0,-130,BSNELL,BSnell,100.0,L,Blake Snell,701920BSNELL-L
2534,701,921,V,CWS,RLOPEZ-R,1,0,1,0,5,0,1,0,2,10,145,151.0,+1.5(-125),10.0,-110,10.5,-110,RLOPEZ,RLopez,100.0,R,Reynaldo Lopez,701921RLOPEZ-R
2535,701,922,H,TEX,CHAMELS-L,0,0,0,2,0,0,0,3,0,5,-165,-171.0,-1.5(+105),10.0,-110,10.5,-110,CHAMELS,CHamels,100.0,L,Cole Hamels,701922CHAMELS-L
2536,701,923,V,CLE,MCLEVINGER-R,1,0,0,0,1,1,2,8,2,15,-130,-151.0,-1.5(+100),8.5,-110,9.0,106,MCLEVINGER,MClevinger,100.0,R,Mike Clevinger,701923MCLEVINGER-R
2537,701,924,H,OAK,FMONTAS-R,0,0,0,1,0,0,2,0,0,3,115,136.0,+1.5(-120),8.5,-110,9.0,-126,FMONTAS,FMontas,100.0,R,Frankie Montas,701924FMONTAS-R
2538,701,925,V,KAN,BKELLER-R,0,0,0,0,0,0,0,0,0,0,210,250.0,+1.5(+121),7.5,-119,7.0,-125,BKELLER,BKeller,100.0,R,Brad Keller,701925BKELLER-R
2539,701,926,H,SEA,JPAXTON-L,0,1,0,0,0,0,0,0,x,1,-240,-285.0,-1.5(-140),7.5,-101,7.0,105,JPAXTON,JPaxton,100.0,L,James Paxton,701926JPAXTON-L
2540,701,927,V,BOS,DPRICE-L,0,0,0,0,0,0,0,0,1,1,170,165.0,+1.5(-130),8.0,-110,8.5,-110,DPRICE,DPrice,100.0,L,David Price,701927DPRICE-L
2541,701,928,H,NYY,LSEVERINO-R,4,2,0,3,0,0,0,2,x,11,-190,-185.0,-1.5(+110),8.0,-110,8.5,-110,LSEVERINO,LSeverino,100.0,R,Luis Severino,701928LSEVERINO-R
2542,701,929,V,MIN,LLYNN-R,0,1,0,0,2,2,0,5,0,10,170,162.0,+1.5(-105),11.5,-105,12.0,-115,LLYNN,LLynn,100.0,R,Lance Lynn,701929LLYNN-R
2543,701,930,H,CUB,JLESTER-L,0,8,0,1,1,1,0,0,x,11,-190,-182.0,-1.5(-115),11.5,-115,12.0,-105,JLESTER,JLester,100.0,L,Jon Lester,701930JLESTER-L
2544,702,951,V,SFO,MBUMGARNER-L,1,0,1,0,0,0,0,0,0,2,-120,-105.0,-1.5(+144),10.0,-110,11.5,-105,MBUMGARNER,MBumgarner,100.0,L,Madison Bumgarner,702951MBUMGARNER-L
2545,702,952,H,COL,KFREELAND-L,0,0,0,0,0,0,3,2,x,5,110,-105.0,+1.5(-165),10.0,-110,11.5,-115,KFREELAND,KFreeland,100.0,L,Kyle Freeland,702952KFREELAND-L
2546,702,953,V,STL,CMARTINEZ-R,4,0,0,0,0,2,0,0,0,6,125,130.0,+1.5(-170),8.0,-110,8.0,-101,CMARTINEZ,CMartinez,100.0,R,Carlos Martinez,702953CMARTINEZ-R
2547,702,954,H,ARI,RRAY-L,1,0,0,0,1,0,0,1,0,3,-140,-145.0,-1.5(+148),8.0,-110,8.0,-119,RRAY,RRay,100.0,L,Robbie Ray,702954RRAY-L
2548,702,955,V,PIT,NKINGHAM-R,0,1,0,0,0,0,0,0,0,1,150,205.0,+1.5(-104),7.5,-115,8.0,-106,NKINGHAM,NKingham,100.0,R,Nick Kingham,702955NKINGHAM-R
2549,702,956,H,LAD,AWOOD-L,2,0,2,6,3,4,0,0,x,17,-170,-230.0,-1.5(-116),7.5,-105,8.0,-114,AWOOD,AWood,100.0,L,Alex Wood,702956AWOOD-L
2550,702,957,V,DET,MFIERS-R,1,0,0,0,0,1,0,0,0,3,145,123.0,+1.5(-160),9.5,100,9.5,-101,MFIERS,MFiers,100.0,R,Mike Fiers,702957MFIERS-R
2551,702,958,H,TOR,RBORUCKI-L,0,0,0,1,0,0,0,0,1,2,-165,-138.0,-1.5(+140),9.5,-120,9.5,-119,RBORUCKI,RBorucki,100.0,L,Ryan Borucki,702958RBORUCKI-L
2552,702,959,V,CLE,CKLUBER-R,0,0,2,4,0,3,0,0,0,9,-260,-278.0,-1.5(-165),8.5,100,8.5,-115,CKLUBER,CKluber,100.0,R,Corey Kluber,702959CKLUBER-R
2553,702,960,H,KAN,JJUNIS-R,2,0,0,0,0,1,0,0,0,3,230,243.0,+1.5(+144),8.5,-120,8.5,-105,JJUNIS,JJunis,100.0,R,Jakob Junis,702960JJUNIS-R
2554,702,961,V,BOS,RPORCELLO-R,0,3,0,0,0,0,1,0,0,4,155,160.0,+1.5(-139),7.0,-120,8.0,-103,RPORCELLO,RPorcello,100.0,R,Rick Porcello,702961RPORCELLO-R
2555,702,962,H,WAS,MSCHERZER-R,0,0,0,1,0,1,0,1,0,3,-175,-180.0,-1.5(+119),7.0,100,8.0,-117,MSCHERZER,MScherzer,100.0,R,Max Scherzer,702962MSCHERZER-R
2556,702,963,V,ATL,ASANCHEZ-R,0,0,1,2,0,0,0,0,0,5,160,190.0,+1.5(-104),9.5,-110,9.5,-105,ASANCHEZ,ASanchez,100.0,R,Aaron Sanchez,702963ASANCHEZ-R
2558,702,964,H,NYY,JLOAISIGA-R,1,0,1,0,1,0,0,0,0,3,-180,-215.0,-1.5(-116),9.5,-110,9.5,-115,,,,,,702964JLOAISIGA-R
2559,702,965,V,CWS,JSHIELDS-R,0,0,0,0,0,0,2,1,0,3,140,185.0,+1.5(-110),9.5,-110,9.5,100,JSHIELDS,JShields,100.0,R,James Shields,702965JSHIELDS-R
2560,702,966,H,CIN,LCASTILLO-R,1,0,0,0,0,0,0,4,x,5,-160,-210.0,-1.5(-110),9.5,-110,9.5,-120,LCASTILLO,LCastillo,100.0,R,Luis Castillo,702966LCASTILLO-R
2561,702,967,V,TAM,NEOVALDI-R,0,0,0,1,0,0,0,0,1,2,-130,-138.0,-1.5(+116),7.5,-120,7.5,100,NEOVALDI,NEovaldi,100.0,R,Nathan Eovaldi,702967NEOVALDI-R
2562,702,968,H,MIA,WCHEN-L,0,1,0,0,1,0,0,0,0,3,115,123.0,+1.5(-136),7.5,100,7.5,-120,WCHEN,WChen,100.0,L,Wei-Yin Chen,702968WCHEN-L
2563,702,969,V,MIN,KGIBSON-R,0,0,1,0,4,0,0,0,0,5,135,108.0,+1.5(-200),8.5,-119,8.0,-105,KGIBSON,KGibson,100.0,R,Kyle Gibson,702969KGIBSON-R
2564,702,970,H,MIL,BSUTER-L,1,0,0,0,3,0,0,0,1,6,-150,-118.0,-1.5(+170),8.5,-101,8.0,-115,BSUTER,BSuter,100.0,L,Brent Suter,702970BSUTER-L
2565,703,901,V,SFO,CSTRATTON-R,0,0,0,0,0,0,0,1,0,1,115,127.0,+1.5(-150),12.0,-110,12.0,-115,CSTRATTON,CStratton,100.0,R,Chris Stratton,703901CSTRATTON-R
2566,703,902,H,COL,ASENZATELA-R,2,0,1,0,3,2,0,0,x,8,-130,-142.0,-1.5(+130),12.0,-110,12.0,-105,ASENZATELA,ASenzatela,100.0,R,Antonio Senzatela,703902ASENZATELA-R
2567,703,903,V,STL,JFLAHERTY-R,0,2,0,0,0,0,0,0,0,2,125,125.0,+1.5(-180),7.5,-110,7.5,-101,JFLAHERTY,JFlaherty,100.0,R,Jack Flaherty,703903JFLAHERTY-R
2568,703,904,H,ARI,ZGREINKE-R,1,0,0,0,3,0,0,0,x,4,-140,-140.0,-1.5(+155),7.5,-110,7.5,-119,ZGREINKE,ZGreinke,100.0,R,Zack Greinke,703904ZGREINKE-R
2569,703,905,V,PIT,INOVA-R,0,1,0,1,0,0,1,0,0,3,195,225.0,+1.5(+112),7.0,-120,7.5,-110,INOVA,INova,100.0,R,Ivan Nova,703905INOVA-R
2570,703,906,H,LAD,CKERSHAW-L,2,0,1,2,0,3,0,0,x,8,-220,-255.0,-1.5(-132),7.0,100,7.5,-110,CKERSHAW,CKershaw,100.0,L,Clayton Kershaw,703906CKERSHAW-L
2571,703,907,V,HOU,DKEUCHEL-L,2,0,3,0,0,0,0,0,0,5,-160,-170.0,-1.5(-120),10.5,-110,10.5,-115,DKEUCHEL,DKeuchel,100.0,L,Dallas Keuchel,703907DKEUCHEL-L
2572,703,908,H,TEX,ABIBENS-DIRKX-R,0,0,1,0,1,0,0,1,0,3,140,150.0,+1.5(+100),10.5,-110,10.5,-105,ABIBENS-DIRKX,ABibens-Dirkx,100.0,R,Austin Bibens-Dirkx,703908ABIBENS-DIRKX-R
2573,703,909,V,CLE,SBIEBER-R,2,0,0,0,0,4,0,0,0,6,-200,-160.0,-1.5(-110),8.5,-120,9.5,100,SBIEBER,SBieber,100.0,R,Shane Bieber,703909SBIEBER-R
2574,703,910,H,KAN,DDUFFY-L,2,2,0,0,0,0,0,0,0,4,175,140.0,+1.5(-110),8.5,100,9.5,-120,DDUFFY,DDuffy,100.0,L,Danny Duffy,703910DDUFFY-L
2575,703,911,V,LAA,AHEANEY-L,0,0,0,1,0,0,0,0,0,1,110,100.0,+1.5(-203),8.5,-110,8.5,-120,AHEANEY,AHeaney,100.0,L,Andrew Heaney,703911AHEANEY-L
2576,703,912,H,SEA,WLEBLANC-L,3,0,0,0,0,0,0,1,x,4,-120,-110.0,-1.5(+171),8.5,-110,8.5,100,WLEBLANC,WLeBlanc,100.0,L,Wade LeBlanc,703912WLEBLANC-L
2577,703,913,V,DET,MFULMER-R,2,0,0,1,0,0,0,0,0,3,175,180.0,+1.5(-113),8.5,-113,8.0,-120,MFULMER,MFulmer,100.0,R,Michael Fulmer,703913MFULMER-R
2578,703,914,H,CUB,KHENDRICKS-R,0,0,0,0,3,0,1,1,x,5,-200,-205.0,-1.5(-107),8.5,-107,8.0,100,KHENDRICKS,KHendricks,100.0,R,Kyle Hendricks,703914KHENDRICKS-R
2579,703,915,V,MIN,JODORIZZI-R,0,0,0,0,0,0,0,0,0,0,135,138.0,+1.5(-155),9.0,-101,8.5,-115,JODORIZZI,JOdorizzi,100.0,R,Jake Odorizzi,703915JODORIZZI-R
2580,703,916,H,MIL,JGUERRA-R,0,0,0,0,2,0,0,0,x,2,-150,-153.0,-1.5(+135),9.0,-119,8.5,-105,JGUERRA,JGuerra,100.0,R,Junior Guerra,703916JGUERRA-R
2581,703,917,V,BOS,BJOHNSON-L,0,3,0,0,6,0,0,0,2,11,-104,104.0,+1.5(-205),9.0,-120,9.5,-106,BJOHNSON,BJohnson,100.0,L,Brian Johnson,703917BJOHNSON-L
2582,703,918,H,WAS,TROARK-R,0,0,0,2,0,1,0,0,1,4,-106,-114.0,-1.5(+172),9.0,100,9.5,-114,TROARK,TRoark,100.0,R,Tanner Roark,703918TROARK-R
2583,703,919,V,BAL,ACOBB-R,0,1,0,1,0,0,0,0,0,2,155,145.0,+1.5(-138),9.0,-110,8.5,-115,ACOBB,ACobb,100.0,R,Alex Cobb,703919ACOBB-R
2584,703,920,H,PHI,ZEFLIN-R,0,0,2,1,0,0,0,0,x,3,-175,-165.0,-1.5(+118),9.0,-110,8.5,-105,ZEFLIN,ZEflin,100.0,R,Zach Eflin,703920ZEFLIN-R
2585,703,921,V,ATL,SNEWCOMB-L,0,0,0,0,3,0,2,0,0,5,150,140.0,+1.5(-145),9.0,-120,9.0,-110,SNEWCOMB,SNewcomb,100.0,L,Sean Newcomb,703921SNEWCOMB-L
2586,703,922,H,NYY,DGERMAN-R,2,1,2,1,0,0,0,2,x,8,-170,-160.0,-1.5(+125),9.0,100,9.0,-110,DGERMAN,DGerman,100.0,R,Domingo German,703922DGERMAN-R
2587,703,923,V,NYM,ZWHEELER-R,2,2,0,1,0,0,1,0,0,6,130,109.0,+1.5(-190),9.0,-110,9.0,-120,ZWHEELER,ZWheeler,100.0,R,Zack Wheeler,703923ZWHEELER-R
2588,703,924,H,TOR,MESTRADA-R,0,0,0,0,1,0,5,2,x,8,-145,-119.0,-1.5(+163),9.0,-110,9.0,100,MESTRADA,MEstrada,100.0,R,Marco Estrada,703924MESTRADA-R
2589,703,925,V,CWS,LGIOLITO-R,0,0,0,2,0,4,0,1,1,12,165,205.0,+1.5(-105),9.5,-120,9.5,-105,LGIOLITO,LGiolito,100.0,R,Lucas Giolito,703925LGIOLITO-R
2590,703,926,H,CIN,ADESCLAFANI-R,4,0,0,0,3,0,0,1,0,8,-185,-235.0,-1.5(-115),9.5,100,9.5,-115,ADESCLAFANI,ADeSclafani,100.0,R,Anthony DeSclafani,703926ADESCLAFANI-R
2591,703,927,V,TAM,RYARBROUGH-L,2,2,0,0,0,0,0,0,0,9,-130,101.0,-1.5(+150),7.5,-120,7.0,-125,,,,,,703927RYARBROUGH-L
2592,703,928,H,MIA,TRICHARDS-R,0,2,0,0,2,0,0,0,0,6,115,-111.0,+1.5(-174),7.5,100,7.0,105,TRICHARDS,TRichards,100.0,R,Trevor Richards,703928TRICHARDS-R
2593,703,929,V,SDG,CRICHARD-L,0,0,0,0,2,0,0,0,0,2,130,111.0,+1.5(-180),8.0,100,8.5,100,CRICHARD,CRichard,100.0,L,Clayton Richard,703929CRICHARD-L
2594,703,930,H,OAK,CBASSITT-R,0,0,0,0,0,5,1,0,x,6,-145,-126.0,-1.5(+155),8.0,-120,8.5,-120,CBASSITT,CBassitt,100.0,R,Chris Bassitt,703930CBASSITT-R
2595,704,951,V,PIT,CHOLMES-R,0,0,2,0,0,0,0,2,0,4,165,205.0,+1.5(-101),8.0,-110,8.5,-115,,,,,,704951CHOLMES-R
2596,704,952,H,LAD,RHILL-L,1,0,3,0,2,0,0,0,x,6,-185,-235.0,-1.5(-119),8.0,-110,8.5,-105,RHILL,RHill,100.0,L,Rich Hill,704952RHILL-L
2597,704,953,V,SFO,ASUAREZ-L,0,0,0,0,0,0,0,0,0,0,120,111.0,+1.5(-170),11.5,-110,10.5,-123,ASUAREZ,ASuarez,100.0,L,Andrew Suarez,704953ASUAREZ-L
2598,704,954,H,COL,TANDERSON-L,0,0,0,0,0,0,1,0,x,1,-135,-126.0,-1.5(+148),11.5,-110,10.5,103,TANDERSON,TAnderson,100.0,L,Tyler Anderson,704954TANDERSON-L
2599,704,955,V,STL,MMIKOLAS-R,0,0,0,0,1,0,5,2,0,8,115,-104.0,+1.5(-220),8.0,-110,7.0,-120,MMIKOLAS,MMikolas,100.0,R,Miles Mikolas,704955MMIKOLAS-R
2600,704,956,H,ARI,PCORBIN-L,0,0,0,2,0,0,2,0,0,4,-130,-106.0,-1.5(+184),8.0,-110,7.0,100,PCORBIN,PCorbin,100.0,L,Patrick Corbin,704956PCORBIN-L
2601,704,957,V,LAA,GRICHARDS-R,0,1,0,2,1,2,0,1,0,7,-104,-107.0,-1.5(+146),8.5,100,9.0,100,GRICHARDS,GRichards,100.0,R,Garrett Richards,704957GRICHARDS-R
2602,704,958,H,SEA,MLEAKE-R,0,2,0,0,0,1,0,1,0,4,-106,-103.0,+1.5(-168),8.5,-120,9.0,-120,MLEAKE,MLeake,100.0,R,Mike Leake,704958MLEAKE-R
2603,704,959,V,HOU,GCOLE-R,0,0,0,3,1,0,0,0,0,5,-160,-180.0,-1.5(-114),10.0,-120,9.5,105,GCOLE,GCole,100.0,R,Gerrit Cole,704959GCOLE-R
2604,704,960,H,TEX,MMINOR-L,0,1,3,0,0,0,0,0,0,4,140,160.0,+1.5(-105),10.0,100,9.5,-125,MMINOR,MMinor,100.0,L,Mike Minor,704960MMINOR-L
2605,704,961,V,CLE,TBAUER-R,2,1,0,0,0,0,0,0,0,3,-230,-270.0,-1.5(-162),9.0,-110,9.0,-110,TBAUER,TBauer,100.0,R,Trevor Bauer,704961TBAUER-R
2606,704,962,H,KAN,TOAKS-R,0,1,0,0,1,0,0,0,0,2,205,235.0,+1.5(+143),9.0,-110,9.0,-110,,,,,,704962TOAKS-R
2607,704,963,V,BOS,ERODRIGUEZ-L,0,0,0,0,0,0,2,0,1,3,-135,-127.0,-1.5(+116),9.0,-120,9.0,-115,ERODRIGUEZ,ERodriguez,100.0,L,Eduardo Rodriguez,704963ERODRIGUEZ-L
2608,704,964,H,WAS,EFEDDE-R,0,0,0,0,0,0,0,0,0,0,120,112.0,+1.5(-135),9.0,100,9.0,-105,EFEDDE,EFedde,100.0,R,Erick Fedde,704964EFEDDE-R
2609,704,965,V,ATL,JTEHERAN-R,0,0,0,0,1,1,0,0,0,2,155,190.0,+1.5(-110),9.5,-110,9.5,-118,JTEHERAN,JTeheran,100.0,R,Julio Teheran,704965JTEHERAN-R
2610,704,966,H,NYY,CSABATHIA-L,0,1,3,1,0,0,1,0,x,6,-175,-215.0,-1.5(-110),9.5,-110,9.5,-102,CSABATHIA,CSabathia,100.0,L,CC Sabathia,704966CSABATHIA-L
2611,704,967,V,TAM,MANDRIESE-R,0,0,0,0,0,0,0,0,0,0,-102,-143.0,-1.5(+120),8.0,100,7.0,-125,,,,,,704967MANDRIESE-R
2612,704,968,H,MIA,JURENA-R,0,0,0,0,0,2,0,1,x,3,-108,128.0,+1.5(-140),8.0,-120,7.0,105,JURENA,JUrena,100.0,R,Jose Urena,704968JURENA-R
2613,704,969,V,DET,FLIRIANO-L,1,0,1,0,0,0,0,0,0,2,205,205.0,+1.5(+105),8.5,-145,9.5,-115,FLIRIANO,FLiriano,100.0,L,Francisco Liriano,704969FLIRIANO-L
2614,704,970,H,CUB,JQUINTANA-L,0,1,0,1,0,1,2,0,x,5,-230,-235.0,-1.5(-125),8.5,125,9.5,-105,JQUINTANA,JQuintana,100.0,L,Jose Quintana,704970JQUINTANA-L
2615,704,971,V,BAL,YRAMIREZ-R,0,0,1,0,0,0,0,0,0,1,210,186.0,+1.5(-109),8.5,-105,8.5,-107,YRAMIREZ,YRamirez,100.0,R,Yefry Ramirez,704971YRAMIREZ-R
2616,704,972,H,PHI,ANOLA-R,0,0,0,0,2,0,2,0,x,4,-240,-211.0,-1.5(-111),8.5,-115,8.5,-113,ANOLA,ANola,100.0,R,Aaron Nola,704972ANOLA-R
2617,704,973,V,SDG,LPERDOMO-R,0,2,0,0,0,0,0,0,0,2,155,145.0,+1.5(-145),8.5,-110,8.5,-117,LPERDOMO,LPerdomo,100.0,R,Luis Perdomo,704973LPERDOMO-R
2618,704,974,H,OAK,SMANAEA-L,0,1,1,0,0,0,0,2,x,4,-175,-165.0,-1.5(+125),8.5,-110,8.5,-103,SMANAEA,SManaea,100.0,L,Sean Manaea,704974SMANAEA-L
2619,704,975,V,MIN,JBERRIOS-R,0,0,0,0,0,0,1,0,1,2,110,103.0,+1.5(-220),8.5,-120,8.5,-116,JBERRIOS,JBerrios,100.0,R,Jose Berrios,704975JBERRIOS-R
2620,704,976,H,MIL,CANDERSON-R,0,1,0,0,0,0,2,0,x,3,-120,-113.0,-1.5(+184),8.5,100,8.5,-104,CANDERSON,CAnderson,100.0,R,Chase Anderson,704976CANDERSON-R
2621,704,977,V,NYM,COSWALT-R,0,0,1,0,5,0,0,0,0,6,170,153.0,+1.5(-125),9.0,-110,9.5,-118,COSWALT,COswalt,100.0,R,Corey Oswalt,704977COSWALT-R
2622,704,978,H,TOR,MSTROMAN-R,0,1,0,1,0,1,0,0,0,3,-190,-173.0,-1.5(+105),9.0,-110,9.5,-102,MSTROMAN,MStroman,100.0,R,Marcus Stroman,704978MSTROMAN-R
2623,704,979,V,CWS,DCOVEY-R,0,0,2,1,1,0,0,0,0,4,165,162.0,+1.5(-125),10.0,-110,10.5,105,DCOVEY,DCovey,100.0,R,Dylan Covey,704979DCOVEY-R
2624,704,980,H,CIN,SROMANO-R,0,0,0,6,0,0,0,1,x,7,-185,-182.0,-1.5(+105),10.0,-110,10.5,-125,SROMANO,SRomano,100.0,R,Sal Romano,704980SROMANO-R
2625,705,901,V,MIA,PLOPEZ-R,1,6,0,2,0,0,0,3,0,12,155,180.0,+1.5(-115),8.5,-120,9.0,-105,PLOPEZ,PLopez,100.0,R,Pablo Lopez,705901PLOPEZ-R
2626,705,902,H,WAS,JHELLICKSON-R,0,0,0,1,4,5,4,0,x,14,-175,-205.0,-1.5(-105),8.5,100,9.0,-115,JHELLICKSON,JHellickson,100.0,R,Jeremy Hellickson,705902JHELLICKSON-R
2627,705,903,V,ATL,MFRIED-L,2,0,0,0,0,0,0,0,0,2,110,-121.0,-1.5(+135),8.5,-120,8.5,-112,,,,,,705903MFRIED-L
2628,705,904,H,MIL,JCHACIN-R,1,3,0,0,0,0,0,3,x,7,-120,111.0,+1.5(-155),8.5,100,8.5,-108,JCHACIN,JChacin,100.0,R,Jhoulys Chacin,705904JCHACIN-R
2629,705,905,V,SDG,ELAUER-L,1,0,0,0,1,3,1,0,0,6,140,143.0,+1.5(-150),9.0,100,8.5,-109,ELAUER,ELauer,100.0,L,Eric Lauer,705905ELAUER-L
2630,705,906,H,ARI,SMILLER-R,0,1,0,0,0,0,0,2,0,3,-160,-163.0,-1.5(+130),9.0,-120,8.5,-111,,,,,,705906SMILLER-R
2631,705,907,V,STL,LWEAVER-R,4,1,0,0,0,4,2,0,0,11,130,120.0,+1.5(-175),7.5,100,8.0,100,LWEAVER,LWeaver,100.0,R,Luke Weaver,705907LWEAVER-R
2632,705,908,H,SFO,JCUETO-R,0,0,0,0,0,2,0,0,0,2,-145,-135.0,-1.5(+151),7.5,-120,8.0,-120,JCUETO,JCueto,100.0,R,Johnny Cueto,705908JCUETO-R
2633,705,909,V,TEX,YGALLARDO-R,0,2,2,3,0,0,0,0,0,7,-115,-106.0,+1.5(-215),9.5,-120,9.5,-110,YGALLARDO,YGallardo,100.0,R,Yovani Gallardo,705909YGALLARDO-R
2634,705,910,H,DET,MBOYD-L,0,0,0,3,0,1,0,0,1,5,105,-104.0,-1.5(+180),9.5,100,9.5,-110,MBOYD,MBoyd,100.0,L,Matthew Boyd,705910MBOYD-L
2635,705,911,V,CWS,CRODON-L,0,0,0,0,0,2,0,1,0,3,235,285.0,+1.5(+138),8.0,100,8.0,100,CRODON,CRodon,100.0,L,Carlos Rodon,705911CRODON-L
2636,705,912,H,HOU,JVERLANDER-R,0,0,0,0,2,0,0,0,2,4,-270,-330.0,-1.5(-158),8.0,-120,8.0,-120,JVERLANDER,JVerlander,100.0,R,Justin Verlander,705912JVERLANDER-R
2637,705,913,V,BAL,ACASHNER-R,0,0,0,0,1,0,1,0,0,2,115,132.0,+1.5(-160),9.5,-120,9.5,-115,ACASHNER,ACashner,100.0,R,Andrew Cashner,705913ACASHNER-R
2638,705,914,H,MIN,ASLEGERS-R,0,0,2,1,0,0,0,2,x,5,-130,-147.0,-1.5(+140),9.5,100,9.5,-105,,,,,,705914ASLEGERS-R
2639,705,915,V,LAA,JBARRIA-R,0,0,0,1,0,0,0,0,0,1,-102,118.0,+1.5(-167),8.5,100,9.0,-103,JBARRIA,JBarria,100.0,R,Jaime Barria,705915JBARRIA-R
2640,705,916,H,SEA,MGONZALES-L,0,0,1,0,1,0,2,0,x,4,-108,-133.0,-1.5(+146),8.5,-120,9.0,-117,MGONZALES,MGonzales,100.0,L,Marco Gonzales,705916MGONZALES-L
2641,706,951,V,CIN,TMAHLE-R,0,0,0,2,1,0,0,0,0,3,145,135.0,+1.5(-165),7.5,-120,7.5,-105,TMAHLE,TMahle,100.0,R,Tyler Mahle,706951TMAHLE-R
2642,706,952,H,CUB,MMONTGOMERY-L,0,0,0,0,1,0,0,1,0,2,-165,-150.0,-1.5(+144),7.5,100,7.5,-115,MMONTGOMERY,MMontgomery,100.0,L,Mike Montgomery,706952MMONTGOMERY-L
2643,706,953,V,MIA,DSTRAILY-R,0,0,1,0,1,0,0,0,0,2,170,205.0,+1.5(+103),9.0,100,9.0,-120,DSTRAILY,DStraily,100.0,R,Dan Straily,706953DSTRAILY-R
2644,706,954,H,WAS,GGONZALEZ-L,0,0,0,2,0,0,0,0,1,3,-190,-235.0,-1.5(-123),9.0,-120,9.0,100,GGONZALEZ,GGonzalez,100.0,L,Gio Gonzalez,706954GGONZALEZ-L
2645,706,955,V,PHI,NPIVETTA-R,0,2,3,0,0,2,7,0,3,17,-104,-106.0,-1.5(+147),8.5,-115,8.5,-101,NPIVETTA,NPivetta,100.0,R,Nick Pivetta,706955NPIVETTA-R
