,Date,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
5,2018-07-11,Sean Manaea,OAK,47.2,196,5.5,1.9,2.9,1.5,14.8%,5.1%,9.7%,.219,1.05,.219,81.3%,4.94,4.63
6,2018-07-11,Frankie Montas,OAK,48.1,205,5.6,2.8,2.0,0.4,14.6%,7.3%,7.3%,.277,1.39,.321,74.0%,3.51,4.58
7,2018-07-11,Yovani Gallardo,TEX,28.0,120,5.8,2.9,2.0,1.3,15.0%,7.5%,7.5%,.279,1.43,.303,52.3%,4.70,4.55
8,2018-07-11,Chris Bassitt,OAK,27.0,120,8.0,3.7,2.2,0.3,20.0%,9.2%,10.8%,.234,1.33,.293,65.6%,3.31,4.54
9,2018-07-11,Wade LeBlanc,SEA,51.0,207,6.4,1.9,3.3,1.6,17.4%,5.3%,12.1%,.240,1.14,.252,77.1%,4.69,4.40
10,2018-07-11,Paul Blackburn,OAK,27.2,119,6.2,2.0,3.2,0.7,16.0%,5.0%,10.9%,.297,1.41,.344,47.1%,3.59,4.39
11,2018-07-11,Mike Leake,SEA,58.0,237,5.3,1.7,3.1,1.2,14.3%,4.6%,9.7%,.261,1.21,.277,78.2%,4.35,4.12
12,2018-07-11,Andrew Heaney,LAA,49.1,207,8.2,2.2,3.8,1.5,21.7%,5.8%,15.9%,.229,1.14,.259,69.0%,4.36,4.09
13,2018-07-11,Felix Hernandez,SEA,44.0,193,7.4,2.0,3.6,1.0,18.6%,5.2%,13.5%,.274,1.34,.319,67.9%,3.96,4.02
14,2018-07-11,Cole Hamels,TEX,44.1,196,8.5,3.2,2.6,2.0,21.4%,8.2%,13.3%,.292,1.53,.333,66.1%,5.42,3.94
15,2018-07-11,Justin Verlander,HOU,57.0,228,10.6,1.4,7.4,1.3,29.4%,4.0%,25.4%,.219,0.98,.279,79.9%,3.32,3.78
16,2018-07-11,Gerrit Cole,HOU,55.0,228,11.1,3.9,2.8,1.3,29.8%,10.5%,19.3%,.194,1.15,.248,78.5%,4.05,3.75
17,2018-07-11,Marco Gonzales,SEA,53.0,209,7.6,1.9,4.1,0.8,21.5%,5.3%,16.3%,.241,1.09,.290,75.9%,3.48,3.72
18,2018-07-11,Dallas Keuchel,HOU,47.1,214,6.8,2.7,2.6,0.6,16.8%,6.5%,10.3%,.286,1.50,.338,64.9%,3.41,3.71
19,2018-07-11,Garrett Richards,LAA,24.2,105,10.9,4.0,2.7,1.5,28.6%,10.5%,18.1%,.234,1.34,.300,69.3%,4.17,3.47
20,2018-07-11,Charlie Morton,HOU,46.1,205,12.8,4.3,3.0,0.8,32.2%,10.7%,21.5%,.222,1.32,.330,73.7%,3.31,3.33
21,2018-07-11,Lance McCullers Jr.,HOU,49.1,200,9.5,2.7,3.5,1.3,26.0%,7.5%,18.5%,.208,1.07,.250,70.8%,3.93,3.19
22,2018-07-11,Tyler Skaggs,LAA,37.0,147,10.0,2.7,3.7,0.2,27.9%,7.5%,20.4%,.243,1.19,.340,77.5%,2.19,3.13
23,2018-07-11,James Paxton,SEA,49.0,201,11.8,2.4,4.9,1.1,31.8%,6.5%,25.4%,.250,1.22,.347,73.6%,2.94,2.79
0,2018-07-12,Daniel Mengden,OAK,24.1,113,4.4,4.8,0.9,3.3,10.6%,11.5%,-0.9%,.296,1.73,.260,63.7%,8.83,6.26
1,2018-07-12,Bartolo Colon,TEX,43.1,196,4.6,2.1,2.2,1.9,11.2%,5.1%,6.1%,.323,1.62,.329,67.9%,5.54,5.05
2,2018-07-12,Austin Bibens-Dirkx,TEX,27.2,116,6.5,2.6,2.5,1.0,17.2%,6.9%,10.3%,.267,1.30,.305,83.3%,4.32,4.94
3,2018-07-12,Mike Minor,TEX,42.1,167,6.0,2.1,2.8,1.1,16.8%,6.0%,10.8%,.217,1.04,.234,73.0%,4.08,4.81
4,2018-07-12,Chris Bassitt,OAK,32.0,141,7.0,3.4,2.1,0.6,17.7%,8.5%,9.2%,.236,1.31,.280,65.5%,3.72,4.77
5,2018-07-12,Jaime Barria,LAA,35.2,149,7.1,2.8,2.5,1.8,18.8%,7.4%,11.4%,.265,1.32,.287,81.6%,5.24,4.72
6,2018-07-12,Sean Manaea,OAK,47.2,196,5.5,1.9,2.9,1.5,14.8%,5.1%,9.7%,.219,1.05,.219,81.3%,4.94,4.63
7,2018-07-12,Frankie Montas,OAK,48.1,205,5.6,2.8,2.0,0.4,14.6%,7.3%,7.3%,.277,1.39,.321,74.0%,3.51,4.58
8,2018-07-12,Yovani Gallardo,TEX,28.0,120,5.8,2.9,2.0,1.3,15.0%,7.5%,7.5%,.279,1.43,.303,52.3%,4.70,4.55
9,2018-07-12,Wade LeBlanc,SEA,45.0,183,6.4,1.8,3.6,1.8,17.5%,4.9%,12.6%,.247,1.16,.256,78.7%,4.94,4.39
10,2018-07-12,Paul Blackburn,OAK,27.2,119,6.2,2.0,3.2,0.7,16.0%,5.0%,10.9%,.297,1.41,.344,47.1%,3.59,4.39
11,2018-07-12,Mike Leake,SEA,58.0,237,5.3,1.7,3.1,1.2,14.3%,4.6%,9.7%,.261,1.21,.277,78.2%,4.35,4.12
12,2018-07-12,Andrew Heaney,LAA,49.1,207,8.2,2.2,3.8,1.5,21.7%,5.8%,15.9%,.229,1.14,.259,69.0%,4.36,4.09
13,2018-07-12,Felix Hernandez,SEA,44.0,193,7.4,2.0,3.6,1.0,18.6%,5.2%,13.5%,.274,1.34,.319,67.9%,3.96,4.02
14,2018-07-12,Cole Hamels,TEX,44.1,196,8.5,3.2,2.6,2.0,21.4%,8.2%,13.3%,.292,1.53,.333,66.1%,5.42,3.94
15,2018-07-12,Justin Verlander,HOU,57.0,228,10.6,1.4,7.4,1.3,29.4%,4.0%,25.4%,.219,0.98,.279,79.9%,3.32,3.78
16,2018-07-12,Gerrit Cole,HOU,55.0,228,11.1,3.9,2.8,1.3,29.8%,10.5%,19.3%,.194,1.15,.248,78.5%,4.05,3.75
17,2018-07-12,Marco Gonzales,SEA,60.0,232,7.3,1.6,4.5,0.8,21.1%,4.7%,16.4%,.225,1.00,.268,76.8%,3.31,3.71
18,2018-07-12,Dallas Keuchel,HOU,47.1,214,6.8,2.7,2.6,0.6,16.8%,6.5%,10.3%,.286,1.50,.338,64.9%,3.41,3.71
19,2018-07-12,Garrett Richards,LAA,24.2,105,10.9,4.0,2.7,1.5,28.6%,10.5%,18.1%,.234,1.34,.300,69.3%,4.17,3.47
20,2018-07-12,Lance McCullers Jr.,HOU,49.0,202,9.4,3.3,2.8,0.9,25.3%,8.9%,16.3%,.200,1.10,.250,70.6%,3.75,3.47
21,2018-07-12,Charlie Morton,HOU,46.1,205,12.8,4.3,3.0,0.8,32.2%,10.7%,21.5%,.222,1.32,.330,73.7%,3.31,3.33
22,2018-07-12,Tyler Skaggs,LAA,37.0,147,10.0,2.7,3.7,0.2,27.9%,7.5%,20.4%,.243,1.19,.340,77.5%,2.19,3.13
23,2018-07-12,James Paxton,SEA,49.0,201,11.8,2.4,4.9,1.1,31.8%,6.5%,25.4%,.250,1.22,.347,73.6%,2.94,2.79
0,2018-07-13,Daniel Mengden,OAK,24.1,113,4.4,4.8,0.9,3.3,10.6%,11.5%,-0.9%,.296,1.73,.260,63.7%,8.83,6.26
1,2018-07-13,Bartolo Colon,TEX,43.1,196,4.6,2.1,2.2,1.9,11.2%,5.1%,6.1%,.323,1.62,.329,67.9%,5.54,5.05
2,2018-07-13,Austin Bibens-Dirkx,TEX,27.2,116,6.5,2.6,2.5,1.0,17.2%,6.9%,10.3%,.267,1.30,.305,83.3%,4.32,4.94
3,2018-07-13,Mike Minor,TEX,42.1,167,6.0,2.1,2.8,1.1,16.8%,6.0%,10.8%,.217,1.04,.234,73.0%,4.08,4.81
4,2018-07-13,Chris Bassitt,OAK,32.0,141,7.0,3.4,2.1,0.6,17.7%,8.5%,9.2%,.236,1.31,.280,65.5%,3.72,4.77
5,2018-07-13,Jaime Barria,LAA,35.2,149,7.1,2.8,2.5,1.8,18.8%,7.4%,11.4%,.265,1.32,.287,81.6%,5.24,4.72
6,2018-07-13,Frankie Montas,OAK,42.1,182,4.9,2.8,1.8,0.4,12.6%,7.1%,5.5%,.293,1.46,.331,73.5%,3.75,4.70
7,2018-07-13,Sean Manaea,OAK,47.2,196,5.5,1.9,2.9,1.5,14.8%,5.1%,9.7%,.219,1.05,.219,81.3%,4.94,4.63
8,2018-07-13,Yovani Gallardo,TEX,28.0,120,5.8,2.9,2.0,1.3,15.0%,7.5%,7.5%,.279,1.43,.303,52.3%,4.70,4.55
9,2018-07-13,Wade LeBlanc,SEA,45.0,183,6.4,1.8,3.6,1.8,17.5%,4.9%,12.6%,.247,1.16,.256,78.7%,4.94,4.39
10,2018-07-13,Paul Blackburn,OAK,27.2,119,6.2,2.0,3.2,0.7,16.0%,5.0%,10.9%,.297,1.41,.344,47.1%,3.59,4.39
11,2018-07-13,Mike Leake,SEA,50.0,210,5.8,2.0,2.9,1.4,15.2%,5.2%,10.0%,.276,1.32,.296,78.5%,4.62,4.09
12,2018-07-13,Andrew Heaney,LAA,49.1,207,8.2,2.2,3.8,1.5,21.7%,5.8%,15.9%,.229,1.14,.259,69.0%,4.36,4.09
13,2018-07-13,Felix Hernandez,SEA,44.0,193,7.4,2.0,3.6,1.0,18.6%,5.2%,13.5%,.274,1.34,.319,67.9%,3.96,4.02
14,2018-07-13,Gerrit Cole,HOU,48.0,202,11.3,4.1,2.7,1.3,29.7%,10.9%,18.8%,.197,1.19,.252,79.3%,4.06,3.81
15,2018-07-13,Justin Verlander,HOU,57.0,228,10.6,1.4,7.4,1.3,29.4%,4.0%,25.4%,.219,0.98,.279,79.9%,3.32,3.78
16,2018-07-13,Cole Hamels,TEX,38.0,167,9.5,3.1,3.1,1.9,23.9%,7.8%,16.2%,.289,1.50,.346,64.8%,4.98,3.72
17,2018-07-13,Marco Gonzales,SEA,60.0,232,7.3,1.6,4.5,0.8,21.1%,4.7%,16.4%,.225,1.00,.268,76.8%,3.31,3.71
18,2018-07-13,Dallas Keuchel,HOU,47.1,214,6.8,2.7,2.6,0.6,16.8%,6.5%,10.3%,.286,1.50,.338,64.9%,3.41,3.71
19,2018-07-13,Lance McCullers Jr.,HOU,49.0,202,9.4,3.3,2.8,0.9,25.3%,8.9%,16.3%,.200,1.10,.250,70.6%,3.75,3.47
20,2018-07-13,Charlie Morton,HOU,50.2,226,12.6,4.3,3.0,0.7,31.4%,10.6%,20.8%,.231,1.36,.342,72.4%,3.22,3.37
21,2018-07-13,Tyler Skaggs,LAA,43.0,170,9.6,2.5,3.8,0.2,27.1%,7.1%,20.0%,.240,1.16,.333,78.2%,2.16,3.13
22,2018-07-13,Garrett Richards,LAA,22.1,90,10.9,2.4,4.5,1.6,30.0%,6.7%,23.3%,.226,1.12,.283,72.2%,3.88,2.95
23,2018-07-13,James Paxton,SEA,49.2,206,11.8,2.4,5.0,1.4,31.6%,6.3%,25.2%,.259,1.27,.350,73.4%,3.42,2.83
0,2018-07-14,Daniel Mengden,OAK,24.1,113,4.4,4.8,0.9,3.3,10.6%,11.5%,-0.9%,.296,1.73,.260,63.7%,8.83,6.26
1,2018-07-14,Bartolo Colon,TEX,43.1,196,4.6,2.1,2.2,1.9,11.2%,5.1%,6.1%,.323,1.62,.329,67.9%,5.54,5.05
2,2018-07-14,Austin Bibens-Dirkx,TEX,27.2,116,6.5,2.6,2.5,1.0,17.2%,6.9%,10.3%,.267,1.30,.305,83.3%,4.32,4.94
3,2018-07-14,Mike Minor,TEX,42.1,167,6.0,2.1,2.8,1.1,16.8%,6.0%,10.8%,.217,1.04,.234,73.0%,4.08,4.81
4,2018-07-14,Chris Bassitt,OAK,32.0,141,7.0,3.4,2.1,0.6,17.7%,8.5%,9.2%,.236,1.31,.280,65.5%,3.72,4.77
5,2018-07-14,Jaime Barria,LAA,35.2,149,7.1,2.8,2.5,1.8,18.8%,7.4%,11.4%,.265,1.32,.287,81.6%,5.24,4.72
6,2018-07-14,Frankie Montas,OAK,42.1,182,4.9,2.8,1.8,0.4,12.6%,7.1%,5.5%,.293,1.46,.331,73.5%,3.75,4.70
7,2018-07-14,Edwin Jackson,OAK,24.1,98,6.3,2.6,2.4,0.7,17.3%,7.1%,10.2%,.189,0.99,.211,76.6%,3.82,4.65
8,2018-07-14,Sean Manaea,OAK,47.2,196,5.5,1.9,2.9,1.5,14.8%,5.1%,9.7%,.219,1.05,.219,81.3%,4.94,4.63
9,2018-07-14,Yovani Gallardo,TEX,28.0,120,5.8,2.9,2.0,1.3,15.0%,7.5%,7.5%,.279,1.43,.303,52.3%,4.70,4.55
10,2018-07-14,Wade LeBlanc,SEA,45.0,183,6.4,1.8,3.6,1.8,17.5%,4.9%,12.6%,.247,1.16,.256,78.7%,4.94,4.39
11,2018-07-14,Paul Blackburn,OAK,27.2,119,6.2,2.0,3.2,0.7,16.0%,5.0%,10.9%,.297,1.41,.344,47.1%,3.59,4.39
12,2018-07-14,Mike Leake,SEA,50.0,210,5.8,2.0,2.9,1.4,15.2%,5.2%,10.0%,.276,1.32,.296,78.5%,4.62,4.09
13,2018-07-14,Andrew Heaney,LAA,49.1,207,8.2,2.2,3.8,1.5,21.7%,5.8%,15.9%,.229,1.14,.259,69.0%,4.36,4.09
14,2018-07-14,Felix Hernandez,SEA,44.0,193,7.4,2.0,3.6,1.0,18.6%,5.2%,13.5%,.274,1.34,.319,67.9%,3.96,4.02
15,2018-07-14,Cole Hamels,TEX,44.1,192,8.7,2.8,3.1,1.6,22.4%,7.3%,15.1%,.280,1.42,.331,62.0%,4.72,3.86
16,2018-07-14,Gerrit Cole,HOU,48.0,202,11.3,4.1,2.7,1.3,29.7%,10.9%,18.8%,.197,1.19,.252,79.3%,4.06,3.81
17,2018-07-14,Dallas Keuchel,HOU,53.1,238,6.8,2.5,2.7,0.5,16.8%,6.3%,10.5%,.284,1.46,.335,68.2%,3.29,3.74
18,2018-07-14,Justin Verlander,HOU,50.1,203,11.1,1.6,6.9,1.3,30.5%,4.4%,26.1%,.220,1.01,.287,76.9%,3.22,3.64
19,2018-07-14,Marco Gonzales,SEA,53.1,208,7.6,1.2,6.4,0.8,21.6%,3.4%,18.3%,.227,0.97,.270,75.0%,3.25,3.58
20,2018-07-14,Lance McCullers Jr.,HOU,49.0,202,9.4,3.3,2.8,0.9,25.3%,8.9%,16.3%,.200,1.10,.250,70.6%,3.75,3.47
21,2018-07-14,Charlie Morton,HOU,50.2,226,12.6,4.3,3.0,0.7,31.4%,10.6%,20.8%,.231,1.36,.342,72.4%,3.22,3.37
22,2018-07-14,Garrett Richards,LAA,22.1,90,10.9,2.4,4.5,1.6,30.0%,6.7%,23.3%,.226,1.12,.283,72.2%,3.88,2.95
23,2018-07-14,Felix Pena,LAA,23.2,100,11.4,3.4,3.3,0.8,30.0%,9.0%,21.0%,.233,1.27,.328,85.1%,2.99,2.94
24,2018-07-14,Tyler Skaggs,LAA,38.0,147,9.7,2.1,4.6,0.0,27.9%,6.1%,21.8%,.232,1.08,.330,82.9%,1.71,2.89
25,2018-07-14,James Paxton,SEA,49.2,206,11.8,2.4,5.0,1.4,31.6%,6.3%,25.2%,.259,1.27,.350,73.4%,3.42,2.83
0,2018-07-15,Daniel Mengden,OAK,24.1,113,4.4,4.8,0.9,3.3,10.6%,11.5%,-0.9%,.296,1.73,.260,63.7%,8.83,6.26
1,2018-07-15,Austin Bibens-Dirkx,TEX,23.0,92,5.9,3.1,1.9,0.8,16.3%,8.7%,7.6%,.232,1.17,.262,87.8%,4.29,5.10
2,2018-07-15,Bartolo Colon,TEX,43.1,196,4.6,2.1,2.2,1.9,11.2%,5.1%,6.1%,.323,1.62,.329,67.9%,5.54,5.05
3,2018-07-15,Mike Minor,TEX,42.1,167,6.0,2.1,2.8,1.1,16.8%,6.0%,10.8%,.217,1.04,.234,73.0%,4.08,4.81
4,2018-07-15,Chris Bassitt,OAK,32.0,141,7.0,3.4,2.1,0.6,17.7%,8.5%,9.2%,.236,1.31,.280,65.5%,3.72,4.77
5,2018-07-15,Jaime Barria,LAA,35.2,149,7.1,2.8,2.5,1.8,18.8%,7.4%,11.4%,.265,1.32,.287,81.6%,5.24,4.72
6,2018-07-15,Frankie Montas,OAK,42.1,182,4.9,2.8,1.8,0.4,12.6%,7.1%,5.5%,.293,1.46,.331,73.5%,3.75,4.70
7,2018-07-15,Edwin Jackson,OAK,24.1,98,6.3,2.6,2.4,0.7,17.3%,7.1%,10.2%,.189,0.99,.211,76.6%,3.82,4.65
8,2018-07-15,Sean Manaea,OAK,47.2,196,5.5,1.9,2.9,1.5,14.8%,5.1%,9.7%,.219,1.05,.219,81.3%,4.94,4.63
9,2018-07-15,Wade LeBlanc,SEA,49.1,203,6.4,2.0,3.2,1.8,17.2%,5.4%,11.8%,.257,1.22,.267,76.6%,5.11,4.58
10,2018-07-15,Yovani Gallardo,TEX,28.0,120,5.8,2.9,2.0,1.3,15.0%,7.5%,7.5%,.279,1.43,.303,52.3%,4.70,4.55
11,2018-07-15,Paul Blackburn,OAK,27.2,119,6.2,2.0,3.2,0.7,16.0%,5.0%,10.9%,.297,1.41,.344,47.1%,3.59,4.39
12,2018-07-15,Andrew Heaney,LAA,55.2,234,8.2,2.1,3.9,1.5,21.8%,5.6%,16.2%,.230,1.13,.261,69.8%,4.35,4.14
13,2018-07-15,Mike Leake,SEA,50.0,210,5.8,2.0,2.9,1.4,15.2%,5.2%,10.0%,.276,1.32,.296,78.5%,4.62,4.09
14,2018-07-15,Cole Hamels,TEX,44.1,192,8.7,2.8,3.1,1.6,22.4%,7.3%,15.1%,.280,1.42,.331,62.0%,4.72,3.86
15,2018-07-15,Felix Hernandez,SEA,39.0,169,7.4,1.8,4.0,0.9,18.9%,4.7%,14.2%,.272,1.31,.320,70.3%,3.70,3.85
16,2018-07-15,Gerrit Cole,HOU,53.2,226,11.4,4.4,2.6,1.2,30.1%,11.5%,18.6%,.192,1.19,.252,80.1%,3.89,3.82
17,2018-07-15,Dallas Keuchel,HOU,53.1,238,6.8,2.5,2.7,0.5,16.8%,6.3%,10.5%,.284,1.46,.335,68.2%,3.29,3.74
18,2018-07-15,Justin Verlander,HOU,50.1,203,11.1,1.6,6.9,1.3,30.5%,4.4%,26.1%,.220,1.01,.287,76.9%,3.22,3.64
19,2018-07-15,Marco Gonzales,SEA,53.1,208,7.6,1.2,6.4,0.8,21.6%,3.4%,18.3%,.227,0.97,.270,75.0%,3.25,3.58
20,2018-07-15,Charlie Morton,HOU,44.2,199,12.3,4.6,2.7,0.4,30.6%,11.6%,19.1%,.219,1.34,.330,70.1%,3.03,3.55
21,2018-07-15,Lance McCullers Jr.,HOU,49.0,202,9.4,3.3,2.8,0.9,25.3%,8.9%,16.3%,.200,1.10,.250,70.6%,3.75,3.47
22,2018-07-15,Garrett Richards,LAA,22.1,90,10.9,2.4,4.5,1.6,30.0%,6.7%,23.3%,.226,1.12,.283,72.2%,3.88,2.95
23,2018-07-15,Felix Pena,LAA,23.2,100,11.4,3.4,3.3,0.8,30.0%,9.0%,21.0%,.233,1.27,.328,85.1%,2.99,2.94
24,2018-07-15,Tyler Skaggs,LAA,38.0,147,9.7,2.1,4.6,0.0,27.9%,6.1%,21.8%,.232,1.08,.330,82.9%,1.71,2.89
25,2018-07-15,James Paxton,SEA,49.2,206,11.8,2.4,5.0,1.4,31.6%,6.3%,25.2%,.259,1.27,.350,73.4%,3.42,2.83
0,2018-07-16,Daniel Mengden,OAK,24.1,113,4.4,4.8,0.9,3.3,10.6%,11.5%,-0.9%,.296,1.73,.260,63.7%,8.83,6.26
1,2018-07-16,Austin Bibens-Dirkx,TEX,23.0,92,5.9,3.1,1.9,0.8,16.3%,8.7%,7.6%,.232,1.17,.262,87.8%,4.29,5.10
2,2018-07-16,Bartolo Colon,TEX,43.1,196,4.6,2.1,2.2,1.9,11.2%,5.1%,6.1%,.323,1.62,.329,67.9%,5.54,5.05
3,2018-07-16,Mike Minor,TEX,45.0,181,5.8,2.4,2.4,1.2,16.0%,6.6%,9.4%,.225,1.11,.239,64.9%,4.41,5.02
4,2018-07-16,Chris Bassitt,OAK,32.0,141,7.0,3.4,2.1,0.6,17.7%,8.5%,9.2%,.236,1.31,.280,65.5%,3.72,4.77
5,2018-07-16,Jaime Barria,LAA,35.2,149,7.1,2.8,2.5,1.8,18.8%,7.4%,11.4%,.265,1.32,.287,81.6%,5.24,4.72
6,2018-07-16,Frankie Montas,OAK,42.1,182,4.9,2.8,1.8,0.4,12.6%,7.1%,5.5%,.293,1.46,.331,73.5%,3.75,4.70
7,2018-07-16,Edwin Jackson,OAK,24.1,98,6.3,2.6,2.4,0.7,17.3%,7.1%,10.2%,.189,0.99,.211,76.6%,3.82,4.65
8,2018-07-16,Wade LeBlanc,SEA,49.1,203,6.4,2.0,3.2,1.8,17.2%,5.4%,11.8%,.257,1.22,.267,76.6%,5.11,4.58
9,2018-07-16,Yovani Gallardo,TEX,28.0,120,5.8,2.9,2.0,1.3,15.0%,7.5%,7.5%,.279,1.43,.303,52.3%,4.70,4.55
10,2018-07-16,Sean Manaea,OAK,48.2,193,5.0,1.8,2.7,1.5,14.0%,5.2%,8.8%,.220,1.03,.218,85.4%,4.87,4.53
11,2018-07-16,Paul Blackburn,OAK,27.2,119,6.2,2.0,3.2,0.7,16.0%,5.0%,10.9%,.297,1.41,.344,47.1%,3.59,4.39
12,2018-07-16,Andrew Heaney,LAA,55.2,234,8.2,2.1,3.9,1.5,21.8%,5.6%,16.2%,.230,1.13,.261,69.8%,4.35,4.14
13,2018-07-16,Mike Leake,SEA,56.0,233,5.8,2.1,2.8,1.3,15.4%,5.6%,9.9%,.277,1.32,.301,78.0%,4.43,4.11
14,2018-07-16,Cole Hamels,TEX,44.1,192,8.7,2.8,3.1,1.6,22.4%,7.3%,15.1%,.280,1.42,.331,62.0%,4.72,3.86
15,2018-07-16,Felix Hernandez,SEA,39.0,169,7.4,1.8,4.0,0.9,18.9%,4.7%,14.2%,.272,1.31,.320,70.3%,3.70,3.85
16,2018-07-16,Gerrit Cole,HOU,53.2,226,11.4,4.4,2.6,1.2,30.1%,11.5%,18.6%,.192,1.19,.252,80.1%,3.89,3.82
17,2018-07-16,Dallas Keuchel,HOU,48.1,213,6.1,2.2,2.8,0.6,15.5%,5.6%,9.9%,.280,1.41,.323,69.4%,3.41,3.80
18,2018-07-16,Marco Gonzales,SEA,53.1,208,7.6,1.2,6.4,0.8,21.6%,3.4%,18.3%,.227,0.97,.270,75.0%,3.25,3.58
19,2018-07-16,Charlie Morton,HOU,44.2,199,12.3,4.6,2.7,0.4,30.6%,11.6%,19.1%,.219,1.34,.330,70.1%,3.03,3.55
20,2018-07-16,Lance McCullers Jr.,HOU,49.0,202,9.4,3.3,2.8,0.9,25.3%,8.9%,16.3%,.200,1.10,.250,70.6%,3.75,3.47
21,2018-07-16,Justin Verlander,HOU,56.1,227,11.8,1.4,8.2,1.8,32.6%,4.0%,28.6%,.223,1.01,.285,76.2%,3.71,3.34
22,2018-07-16,Garrett Richards,LAA,22.1,90,10.9,2.4,4.5,1.6,30.0%,6.7%,23.3%,.226,1.12,.283,72.2%,3.88,2.95
23,2018-07-16,Felix Pena,LAA,23.2,100,11.4,3.4,3.3,0.8,30.0%,9.0%,21.0%,.233,1.27,.328,85.1%,2.99,2.94
24,2018-07-16,Tyler Skaggs,LAA,38.0,147,9.7,2.1,4.6,0.0,27.9%,6.1%,21.8%,.232,1.08,.330,82.9%,1.71,2.89
25,2018-07-16,James Paxton,SEA,44.2,184,12.1,1.8,6.7,1.6,32.6%,4.9%,27.7%,.263,1.23,.355,73.1%,3.41,2.52
0,2018-07-17,Austin Bibens-Dirkx,TEX,23.0,92,5.9,3.1,1.9,0.8,16.3%,8.7%,7.6%,.232,1.17,.262,87.8%,4.29,5.10
1,2018-07-17,Bartolo Colon,TEX,43.1,196,4.6,2.1,2.2,1.9,11.2%,5.1%,6.1%,.323,1.62,.329,67.9%,5.54,5.05
2,2018-07-17,Mike Minor,TEX,40.0,158,6.1,2.3,2.7,1.1,17.1%,6.3%,10.8%,.216,1.05,.233,68.6%,4.19,4.91
3,2018-07-17,Chris Bassitt,OAK,32.0,141,7.0,3.4,2.1,0.6,17.7%,8.5%,9.2%,.236,1.31,.280,65.5%,3.72,4.77
4,2018-07-17,Jaime Barria,LAA,35.2,149,7.1,2.8,2.5,1.8,18.8%,7.4%,11.4%,.265,1.32,.287,81.6%,5.24,4.72
5,2018-07-17,Frankie Montas,OAK,42.1,182,4.9,2.8,1.8,0.4,12.6%,7.1%,5.5%,.293,1.46,.331,73.5%,3.75,4.70
6,2018-07-17,Edwin Jackson,OAK,24.1,98,6.3,2.6,2.4,0.7,17.3%,7.1%,10.2%,.189,0.99,.211,76.6%,3.82,4.65
7,2018-07-17,Wade LeBlanc,SEA,44.1,182,6.3,1.8,3.4,1.8,17.0%,5.0%,12.1%,.262,1.22,.273,73.1%,5.08,4.56
8,2018-07-17,Yovani Gallardo,TEX,28.0,120,5.8,2.9,2.0,1.3,15.0%,7.5%,7.5%,.279,1.43,.303,52.3%,4.70,4.55
9,2018-07-17,Sean Manaea,OAK,48.2,193,5.0,1.8,2.7,1.5,14.0%,5.2%,8.8%,.220,1.03,.218,85.4%,4.87,4.53
10,2018-07-17,Paul Blackburn,OAK,27.2,119,6.2,2.0,3.2,0.7,16.0%,5.0%,10.9%,.297,1.41,.344,47.1%,3.59,4.39
11,2018-07-17,Mike Leake,SEA,56.0,233,5.8,2.1,2.8,1.3,15.4%,5.6%,9.9%,.277,1.32,.301,78.0%,4.43,4.11
12,2018-07-17,Andrew Heaney,LAA,50.2,209,8.5,2.1,4.0,1.6,23.0%,5.7%,17.2%,.215,1.07,.239,73.7%,4.40,3.95
13,2018-07-17,Cole Hamels,TEX,44.1,192,8.7,2.8,3.1,1.6,22.4%,7.3%,15.1%,.280,1.42,.331,62.0%,4.72,3.86
14,2018-07-17,Felix Hernandez,SEA,39.0,169,7.4,1.8,4.0,0.9,18.9%,4.7%,14.2%,.272,1.31,.320,70.3%,3.70,3.85
15,2018-07-17,Gerrit Cole,HOU,53.2,226,11.4,4.4,2.6,1.2,30.1%,11.5%,18.6%,.192,1.19,.252,80.1%,3.89,3.82
16,2018-07-17,Dallas Keuchel,HOU,48.1,213,6.1,2.2,2.8,0.6,15.5%,5.6%,9.9%,.280,1.41,.323,69.4%,3.41,3.80
17,2018-07-17,Marco Gonzales,SEA,53.1,208,7.6,1.2,6.4,0.8,21.6%,3.4%,18.3%,.227,0.97,.270,75.0%,3.25,3.58
18,2018-07-17,Charlie Morton,HOU,44.2,199,12.3,4.6,2.7,0.4,30.6%,11.6%,19.1%,.219,1.34,.330,70.1%,3.03,3.55
19,2018-07-17,Lance McCullers Jr.,HOU,43.0,178,9.8,3.3,2.9,1.0,26.4%,9.0%,17.4%,.203,1.12,.255,71.1%,3.88,3.41
20,2018-07-17,Justin Verlander,HOU,56.1,227,11.8,1.4,8.2,1.8,32.6%,4.0%,28.6%,.223,1.01,.285,76.2%,3.71,3.34
21,2018-07-17,Garrett Richards,LAA,22.1,90,10.9,2.4,4.5,1.6,30.0%,6.7%,23.3%,.226,1.12,.283,72.2%,3.88,2.95
22,2018-07-17,Felix Pena,LAA,23.2,100,11.4,3.4,3.3,0.8,30.0%,9.0%,21.0%,.233,1.27,.328,85.1%,2.99,2.94
23,2018-07-17,Tyler Skaggs,LAA,38.0,147,9.7,2.1,4.6,0.0,27.9%,6.1%,21.8%,.232,1.08,.330,82.9%,1.71,2.89
24,2018-07-17,James Paxton,SEA,44.2,184,12.1,1.8,6.7,1.6,32.6%,4.9%,27.7%,.263,1.23,.355,73.1%,3.41,2.52
